yearID,playerID,HR,BB,HBP,SO,IPouts,FIP
2010,perkigl01,3,5,4,14,65,4.83284615384615
2010,milesaa01,0,0,0,0,6,3.079
2010,matafr01,2,8,2,9,52,5.27130769230769
2010,escaled01,0,4,0,2,18,4.41233333333333
2010,lestejo01,14,83,10,225,624,3.13188461538462
2010,fulchje01,7,22,3,46,142,4.64238028169014
2010,whitese02,4,11,0,15,103,4.68094174757282
2010,millean01,6,26,1,28,98,6.2320612244898
2010,tillmch01,9,31,1,31,161,5.89266459627329
2010,pestavi01,0,5,0,8,15,2.879
2010,lyonbr01,2,31,3,54,234,3.33541025641026
2010,lewisco01,21,65,6,196,603,3.54666169154229
2010,hollade01,6,24,4,54,172,4.02086046511628
2010,gabinar01,3,3,0,2,14,12.5075714285714
2010,rodrira01,1,3,2,3,14,7.79328571428571
2010,broxtjo01,4,28,2,73,187,3.01482887700535
2010,lewisro01,4,8,0,15,56,5.54328571428571
2010,shielja02,34,51,5,187,610,4.23965573770492
2010,gallayo01,12,75,3,200,555,3.02494594594595
2010,lecursa01,6,25,5,37,144,5.03733333333333
2010,takahhi01,13,43,0,114,366,3.65277049180328
2010,moralfr01,5,24,3,27,86,6.2883023255814
2010,lillyte01,32,44,5,166,581,4.27177108433735
2010,pettian01,13,41,3,101,387,3.84644186046512
2010,maclaev01,1,1,0,0,3,19.079
2010,rauchjo01,3,14,1,46,173,2.94027167630058
2010,farnsky01,4,19,4,61,194,3.06353608247423
2010,mayayu01,3,11,2,12,78,5.15592307692308
2010,daleyma01,2,10,3,18,70,4.32185714285714
2010,torreca01,2,9,0,13,41,5.05460975609756
2010,samarje01,4,20,2,9,58,8.25141379310345
2010,houseja01,1,1,1,1,4,15.829
2010,carpech01,21,63,13,179,705,3.68751063829787
2010,wilsocj01,10,93,10,170,612,3.56429411764706
2010,chenbr01,17,57,3,98,421,4.53980760095012
2010,rogerma01,0,3,1,11,30,2.079
2010,mijarjo01,4,9,1,28,98,3.87491836734694
2010,heilmaa01,9,26,5,55,216,4.46788888888889
2010,lincomi01,1,10,2,12,59,4.35018644067797
2010,davieky01,20,80,2,126,551,4.46194010889292
2010,slamaan01,1,5,0,5,14,6.93614285714286
2010,johnsjo09,7,48,5,186,551,2.41475317604356
2010,felicpe01,1,30,6,56,188,3.2226170212766
2010,sanchan01,10,70,7,157,585,3.32002564102564
2010,gregelu01,8,18,1,89,235,2.86197872340426
2010,cokeph01,2,26,4,53,194,3.23363917525773
2010,kuoho01,1,18,1,73,180,1.81233333333333
2010,pintore01,1,9,4,16,50,4.279
2010,buentja01,0,11,0,9,33,4.44263636363636
2010,sanchbr01,7,27,1,54,191,4.13135602094241
2010,bulgeja01,3,15,2,25,72,4.74566666666667
2010,smithch07,0,1,0,4,10,1.579
2010,bullibr01,6,17,4,29,128,5.0243125
2010,mccutda01,13,28,2,38,203,5.78343349753695
2010,dedunsa01,1,1,0,3,8,6.829
2010,smithjo05,4,24,1,32,120,4.654
2010,lopezwi01,4,5,0,50,201,2.58646268656716
2010,sweenbr01,5,6,0,14,111,4.56548648648649
2010,stammcr01,13,41,1,85,384,4.0555625
2010,carides01,1,5,0,4,12,8.079
2010,rosaca01,1,12,0,9,60,4.629
2010,marticr01,3,6,0,22,78,3.579
2010,rosarsa02,2,1,0,0,3,32.079
2010,rhodear01,4,18,1,50,165,3.24263636363636
2010,dukeza01,25,51,4,96,477,4.95321383647799
2010,talbomi01,13,69,8,88,478,4.48485774058577
2010,figuene01,10,34,2,73,279,4.06824731182796
2010,mcgeeja01,0,3,0,6,15,2.479
2010,chaveje01,11,23,1,45,188,5.07368085106383
2010,tanketa01,4,7,1,7,36,8.24566666666667
2010,burneal01,6,23,2,37,143,4.73634265734266
2010,fisheca01,1,13,1,21,67,3.66108955223881
2010,stettmi01,1,3,1,3,11,8.26081818181818
2010,delanro01,1,1,0,0,3,19.079
2010,donnebr01,6,25,1,26,92,6.47030434782609
2010,dunnmi01,1,17,0,27,57,3.60531578947368
2010,sinkbbr01,0,5,0,1,6,9.579
2010,thompri03,2,4,0,15,59,3.48577966101695
2010,colonro01,0,2,1,1,6,6.579
2010,lohseky01,9,35,3,54,276,4.41595652173913
2010,soriajo01,4,16,2,71,197,2.53077664974619
2010,durbich01,7,27,5,63,206,3.96734951456311
2010,vargacl01,3,10,0,18,59,4.75696610169492
2010,sborzja01,0,0,2,1,2,9.079
2010,putzjj01,4,15,1,65,162,2.52344444444444
2010,marteda01,2,11,1,12,53,5.22994339622642
2010,soriara01,4,14,1,57,187,2.80627272727273
2010,cookaa01,11,52,4,62,383,4.54375195822454
2010,bushda01,28,65,4,107,523,5.12680114722753
2010,vasques01,6,38,6,55,161,4.94235403726708
2010,francfr01,5,18,1,60,158,3.1169746835443
2010,meekev01,5,31,4,70,240,3.454
2010,linebsc01,11,17,3,52,172,4.80574418604651
2010,leblawa01,24,51,2,110,438,4.79817808219178
2010,mejiaje01,3,20,3,22,117,4.72002564102564
2010,sprinru01,0,0,0,1,5,1.879
2010,kirkmmi01,0,10,0,16,49,2.95655102040816
2010,ekstrmi01,0,9,2,10,49,3.87491836734694
2010,cishest01,0,1,0,3,13,2.38669230769231
2010,cordech01,1,5,1,6,29,5.04451724137931
2010,schleda01,2,10,1,19,56,4.204
2010,corteda02,0,3,0,6,16,2.5165
2010,mcdonja03,4,29,0,68,215,3.12086046511628
2010,rupejo01,1,7,0,8,29,4.94106896551724
2010,jamesju01,0,4,1,5,12,4.329
2010,janseke01,0,15,1,41,81,1.81974074074074
2010,schoesc01,2,10,0,13,41,5.27412195121951
2010,staufti01,3,24,2,61,248,3.01851612903226
2010,mendolu01,4,3,0,1,12,17.829
2010,kershcl01,13,81,7,212,613,3.12304567699837
2010,russead01,0,5,0,18,47,1.73857446808511
2010,lowema01,2,6,0,12,40,4.579
2010,silvaca01,11,24,7,80,339,3.75156637168142
2010,masseni01,7,33,1,85,230,3.379
2010,stokebr01,4,16,1,16,50,7.339
2010,volstch01,17,60,8,102,525,4.34185714285714
2010,saundjo01,25,64,5,114,610,4.57408196721311
2010,ondrulo01,7,20,0,39,176,4.32331818181818
2010,frierer01,2,17,0,41,95,2.92110526315789
2010,narvech01,21,59,5,137,503,4.21816500994036
2010,kilbybr01,2,0,0,8,25,4.279
2010,westse01,2,4,0,8,28,5.43614285714286
2010,seddoch01,4,10,0,16,67,5.31780597014925
2010,doubrfe01,3,10,1,23,75,4.119
2010,fuentbr01,5,20,2,47,144,3.84983333333333
2010,stoneto01,0,1,0,0,7,4.36471428571429
2010,mathido01,7,11,0,10,67,7.73571641791045
2010,strasst01,5,17,0,92,204,2.079
2010,rodrifr04,5,26,1,36,142,4.64238028169014
2010,diamoth01,5,18,2,36,87,4.90658620689655
2010,cappsma01,6,17,0,59,219,3.22968493150685
2010,downssc01,3,14,4,48,184,3.03008695652174
2010,mitrese01,7,16,2,29,162,4.69011111111111
2010,sheetbe01,18,43,0,84,358,4.7130782122905
2010,jepseke01,2,29,2,61,177,3.02815254237288
2010,marcush01,24,43,6,165,586,3.73940955631399
2010,porceri01,18,38,7,84,488,4.31465573770492
2010,macdomi01,1,12,1,14,56,4.36471428571429
2010,rodriwa01,16,68,9,178,585,3.50464102564103
2010,salasfe01,4,15,0,29,92,4.35073913043478
2010,harderi01,18,62,9,75,276,6.30726086956522
2010,millwke01,30,65,6,132,572,4.85697202797203
2010,melanma01,2,8,1,22,64,3.500875
2010,shielsc01,6,34,2,39,138,5.42682608695652
2010,carmofa01,17,72,9,124,631,4.10594136291601
2010,lannajo01,14,49,4,71,430,4.46737209302326
2010,roenijo01,1,13,2,18,57,4.23689473684211
2010,niesejo01,20,62,9,148,521,4.09819385796545
2010,owingmi01,3,25,3,35,100,4.669
2010,zambrca01,7,69,6,117,389,3.71139074550129
2010,carpean01,1,0,0,2,9,6.079
2010,raych01,5,25,0,31,167,4.48019760479042
2010,russeja02,11,11,4,42,147,5.20144897959184
2010,inglejo01,0,0,0,0,3,3.079
2010,mathejo02,0,3,1,0,6,9.079
2010,meyerda02,1,12,1,4,28,7.79328571428571
2010,wolfra02,29,87,9,142,647,4.84561514683153
2010,waldejo01,1,7,0,23,46,2.29639130434783
2010,romose01,6,14,4,70,186,2.94996774193548
2010,martevi01,8,15,2,19,83,7.3079156626506
2010,majewga01,1,1,0,1,6,10.079
2010,minormi01,6,11,1,43,122,3.76752459016393
2010,kroenza01,2,4,0,2,20,8.179
2010,delarjo01,15,55,5,113,365,4.30365753424658
2010,slatedo01,2,19,4,36,122,3.6445737704918
2010,martean01,0,0,0,1,3,1.079
2010,lewisje01,1,19,0,29,109,3.4092752293578
2010,toddje01,0,3,0,9,18,1.579
2010,manshje01,3,6,0,21,87,3.59624137931034
2010,stricsc01,0,1,0,0,6,4.579
2010,riverma01,2,11,5,45,180,2.81233333333333
2010,foxma01,0,2,0,0,22,3.89718181818182
2010,stangda01,1,6,0,2,12,9.829
2010,resopch01,1,13,0,26,63,3.079
2010,linkjo01,0,4,0,4,26,3.54053846153846
2010,saitota01,4,17,0,69,162,2.43085185185185
2010,hughedu01,3,24,5,34,169,4.10858579881657
2010,kendrky01,26,49,3,84,542,4.88342804428044
2010,evelada01,4,32,4,24,163,5.14034969325153
2010,olsonga01,6,15,0,31,113,4.69846902654867
2010,hernali01,16,64,4,114,635,3.94829133858268
2010,mechegi01,9,38,2,41,185,5.59251351351351
2010,perdolu01,1,0,0,0,3,16.079
2010,nievefe01,10,22,2,38,126,6.079
2010,cramebo01,5,6,0,13,71,5.48745070422535
2010,delcama01,8,32,1,38,157,5.50575159235669
2010,elyjo01,12,40,2,76,300,4.379
2010,priceda01,15,79,5,188,626,3.41925559105431
2010,thomabr01,4,29,4,30,208,4.3915
2010,martijd01,9,11,1,31,144,4.97483333333333
2010,thomaju01,3,5,0,5,39,6.46361538461538
2010,latosma01,16,50,2,189,554,3.00318772563177
2010,rodrifr03,3,21,2,67,172,2.62551162790698
2010,rossty01,4,20,0,32,118,4.29933898305085
2010,matusbr01,19,63,7,143,527,4.05243453510436
2010,mathisc01,0,2,0,1,5,5.479
2010,marshse01,3,25,2,90,224,2.27542857142857
2010,thornma01,3,20,2,81,182,2.13943956043956
2010,estrama01,3,6,1,13,34,6.079
2010,rzepcma01,8,30,5,57,191,4.57114659685864
2010,tejedro01,5,26,0,56,183,3.58719672131148
2010,moehlbr01,5,26,1,28,170,4.66723529411765
2010,florera01,6,15,1,20,93,5.8531935483871
2010,mazzavi01,19,50,4,79,367,5.13077111716621
2010,streehu01,5,11,2,45,142,3.37477464788732
2010,greggke01,4,30,1,58,177,3.57052542372881
2010,mccleky01,9,23,3,60,226,4.07457522123894
2010,mcclemi01,2,7,0,21,63,3.31709523809524
2010,dempsry01,25,86,10,208,646,3.99386068111455
2010,galarar01,21,51,4,74,433,5.08823787528868
2010,martijo07,1,9,2,9,59,4.50272881355932
2010,schlitr01,0,10,0,14,68,3.16723529411765
2010,nolasri01,24,33,2,147,473,3.85912684989429
2010,sabatcc01,20,74,7,197,713,3.5376255259467
2010,welleto01,12,35,3,41,176,6.28354545454545
2010,linceti01,18,76,5,231,637,3.14964364207221
2010,frasoja01,4,27,4,65,191,3.31460209424084
2010,frankry01,7,10,4,42,195,3.83284615384615
2010,cormila01,7,34,0,30,186,5.22416129032258
2010,peavyja01,13,34,5,93,321,4.01357943925234
2010,wolfro01,1,6,1,9,38,4.34215789473684
2010,mortecl01,1,2,0,7,18,3.91233333333333
2010,ledezwi01,2,6,1,22,59,3.23154237288136
2010,storedr01,3,22,3,52,166,3.25972289156627
2010,smithgr02,8,24,1,31,117,6.079
2010,texeika01,3,25,3,33,184,4.00834782608696
2010,sanabal01,6,16,3,47,217,3.6458202764977
2010,mendead01,7,12,2,11,74,7.579
2010,englije01,0,2,0,4,21,2.79328571428571
2011,garcija02,15,50,2,156,584,3.22534246575342
2011,santaer01,26,72,8,178,686,3.99584548104956
2011,doteloc01,6,17,2,62,162,3.2287037037037
2011,mcallza01,1,7,0,14,53,3.36462264150943
2011,lopezja02,0,26,3,40,159,3.15707547169811
2011,lockeje01,3,10,1,5,50,6.745
2011,johnsji04,5,21,2,58,273,3.2228021978022
2011,arredjo01,5,31,2,48,159,4.30801886792453
2011,ogandal01,16,43,7,126,507,3.65221893491124
2011,feldmsc01,3,10,2,22,96,3.99375
2011,motagu01,10,30,2,77,241,3.92126556016597
2011,mainesc01,4,5,0,5,21,11.1678571428571
2011,axforjo01,4,25,0,86,221,2.41414027149321
2011,carlybu01,1,7,0,9,23,5.11195652173913
2011,vogelry01,15,61,5,139,539,3.66507421150278
2011,cordefr01,6,22,3,42,209,4.01543062200957
2011,gaubjo01,0,2,0,3,8,3.025
2011,valdejo01,2,7,1,15,42,4.45357142857143
2011,morrobr01,21,69,12,203,538,3.63838289962825
2011,rodrian01,13,32,2,64,256,4.70078125
2011,hamelco01,19,44,5,194,648,3.05277777777778
2011,jamesch03,1,4,0,8,31,3.89596774193548
2011,vanderi01,4,8,1,7,27,10.2472222222222
2011,jenksbo01,1,13,0,17,47,4.17393617021277
2011,moskoda01,0,9,0,11,73,3.23047945205479
2011,lohseky01,16,42,3,111,565,3.66747787610619
2011,ramirra02,3,26,3,66,206,2.9376213592233
2011,perezra01,2,19,0,33,189,3.29484126984127
2011,cuetojo01,8,47,10,104,468,3.45448717948718
2011,olivele01,0,11,0,13,64,3.353125
2011,weilaky01,5,12,4,13,74,6.55202702702703
2011,lindsma01,3,14,2,36,162,3.30277777777778
2011,bedarer01,14,48,1,125,388,3.63582474226804
2011,sanitam01,0,3,3,4,21,4.45357142857143
2011,alvarhe01,8,8,4,40,191,3.96740837696335
2011,eppleco01,3,5,1,6,27,8.025
2011,okajihi01,0,5,0,6,25,3.385
2011,valdera02,1,6,1,15,36,3.35833333333333
2011,pestavi01,5,24,3,84,186,2.67016129032258
2011,lopezro01,18,29,5,54,293,5.35947098976109
2011,peraljo01,7,18,0,61,203,3.36490147783251
2011,loeka01,4,16,2,61,216,2.80277777777778
2011,colonba01,21,40,3,135,493,3.82824543610548
2011,stewaza01,11,18,2,45,202,4.70321782178218
2011,willira01,0,5,0,6,25,3.385
2011,guerrja01,2,18,3,38,140,3.30357142857143
2011,cainma01,9,63,9,179,665,2.91221804511278
2011,cuddymi01,0,1,0,0,3,6.025
2011,klubeco01,0,3,2,5,13,4.17884615384615
2011,milletr02,2,12,2,12,64,5.0875
2011,carpeda01,3,13,4,29,83,4.1816265060241
2011,clippty01,11,26,0,104,265,3.17216981132075
2011,richacl01,8,38,2,53,299,4.20894648829431
2011,hudsoti01,14,56,15,158,645,3.39244186046512
2011,villaca01,11,32,4,68,321,4.09976635514019
2011,duensbr01,21,52,1,115,485,4.27448453608247
2011,ayalalu01,5,20,6,39,168,4.18571428571429
2011,delaceu01,0,5,2,9,39,3.25576923076923
2011,vasquan01,13,10,3,13,88,9.22954545454546
2011,davisdo02,2,26,2,36,137,3.85711678832117
2011,lincobr01,4,16,2,29,143,4.03199300699301
2011,sippto01,10,24,0,57,187,4.43676470588235
2011,harenda01,20,33,5,192,715,2.98304195804196
2011,lewisco01,35,56,6,169,601,4.53747920133111
2011,rodrihe03,1,45,2,70,197,3.23819796954315
2011,troncra01,5,4,0,14,68,5.18676470588235
2011,paterjo01,1,15,4,28,102,3.43676470588235
2011,sherrge01,3,12,1,38,108,3.08055555555556
2011,perkigl01,2,21,1,65,185,2.40878378378378
2011,valvejo01,5,34,3,69,217,3.55034562211982
2011,turneja01,3,4,1,8,38,6.025
2011,delroen01,3,31,3,31,159,4.51556603773585
2011,violape01,3,2,0,4,11,13.1159090909091
2011,kenneia01,19,55,9,198,666,3.21869369369369
2011,grillja01,2,15,4,37,98,3.30051020408163
2011,wilkad01,3,3,0,10,40,5.125
2011,woodtr01,10,40,4,76,318,4.0627358490566
2011,carmofa01,22,60,14,109,566,4.56210247349823
2011,swarzan01,9,26,6,55,306,4.03480392156863
2011,abreuju01,1,3,5,12,20,4.975
2011,maholpa01,11,50,8,97,487,3.78270020533881
2011,bergju01,1,6,2,6,36,5.10833333333333
2011,hatchch02,2,4,0,8,31,5.15403225806452
2011,mcdonda02,0,2,0,0,3,9.025
2011,burneal01,4,21,8,33,152,4.46578947368421
2011,dumatph01,7,25,1,29,124,5.71048387096774
2011,teafoev01,8,14,1,28,132,5.13863636363636
2011,mcgowdu01,4,13,1,20,63,5.59642857142857
2011,bassan01,3,21,1,24,145,4.20431034482759
2011,saundjo01,29,67,3,108,636,4.775
2011,loganbo02,4,13,4,46,125,3.289
2011,richmsc01,0,0,0,0,1,3.025
2011,hellije01,21,72,4,117,567,4.43769841269841
2011,wrighja01,6,30,5,48,205,4.29817073170732
2011,leagubr01,3,10,2,45,184,2.7804347826087
2011,tuckery01,1,4,0,4,15,6.425
2011,cletoma01,2,4,0,6,13,9.025
2011,lylesjo01,14,26,5,67,282,4.525
2011,gregelu01,2,19,2,34,167,3.40224550898204
2011,putzjj01,4,12,2,61,174,2.54224137931034
2011,chacijh01,20,87,4,150,582,4.22603092783505
2011,burnese01,6,21,3,33,170,4.50735294117647
2011,moseldu01,10,36,2,64,360,3.99166666666667
2011,thatcjo01,1,7,0,9,30,4.625
2011,webbry01,2,20,2,31,152,3.61710526315789
2011,meekev01,1,12,0,17,62,3.7508064516129
2011,spencjo01,2,19,2,31,89,3.93511235955056
2011,hackeer01,0,4,0,2,16,4.525
2011,sanchjo01,9,66,6,102,304,4.29802631578947
2011,sloweke01,10,5,3,34,178,4.47443820224719
2011,garzama01,14,63,3,197,594,2.95429292929293
2011,happja01,21,83,2,134,469,4.68811300639659
2011,valdelu01,1,5,0,8,31,4.18629032258064
2011,gallayo01,27,59,1,207,622,3.58930868167203
2011,runzlda01,0,16,0,25,82,2.95182926829268
2011,schleda01,6,31,5,44,147,5.025
2011,jakubch01,11,29,3,52,217,4.89135944700461
2011,cassebo01,1,19,1,24,119,3.65525210084034
2011,horstje01,2,6,0,9,46,4.72065217391304
2011,boggsmi01,4,21,2,48,182,3.43708791208791
2011,delabst01,1,4,1,7,21,5.025
2011,mcgeeja01,5,12,0,27,84,4.70357142857143
2011,godfrgr01,3,5,1,13,75,4.265
2011,castial02,0,7,1,6,35,4.05357142857143
2011,schumsk01,1,1,0,2,3,15.025
2011,janssca01,2,14,2,53,167,2.4501497005988
2011,fistedo01,11,37,12,146,649,3.01575500770416
2011,myersbr01,31,57,4,160,648,4.25648148148148
2011,mickoka01,0,3,0,7,20,2.275
2011,westbja01,16,73,2,104,550,4.25227272727273
2011,ondrulo01,6,28,2,41,184,4.42717391304348
2011,gonzaed01,0,1,0,1,6,3.525
2011,frierer01,3,34,9,76,189,3.27896825396825
2011,augenbr01,1,3,1,6,17,5.31911764705882
2011,thornma01,3,21,0,63,179,2.62276536312849
2011,wheelda01,7,8,0,39,148,3.775
2011,gonzaen01,1,7,0,3,27,6.13611111111111
2011,romerri01,26,80,14,178,675,4.19833333333333
2011,fuentbr01,6,20,4,42,175,4.15642857142857
2011,campsh01,3,22,6,32,199,3.9144472361809
2011,shawbr01,2,8,4,24,85,3.51911764705882
2011,carradj01,7,16,6,27,148,5.11283783783784
2011,bellhe01,4,21,0,51,188,3.23244680851064
2011,gonzami02,7,21,2,51,160,4.1125
2011,kintzbr01,3,3,0,15,44,4.25227272727273
2011,cappsma01,10,13,4,34,197,4.74581218274112
2011,neshepa01,4,22,1,20,74,6.30878378378378
2011,dickera01,18,54,9,134,626,3.76781150159744
2011,scherma01,29,56,7,174,585,4.14294871794872
2011,garrist01,0,0,0,0,2,3.025
2011,ruffich01,4,9,0,18,53,5.45896226415094
2011,porceri01,18,46,8,104,546,4.05796703296703
2011,cishest01,1,19,3,55,164,2.45792682926829
2011,brackan01,0,3,0,0,7,6.88214285714286
2011,gorzeto01,15,33,6,95,315,4.18690476190476
2011,jimence01,0,3,0,7,20,2.275
2011,tomkobr01,4,10,0,14,53,6.08160377358491
2011,abadfe01,5,9,1,15,59,6.33008474576271
2011,dukeza01,6,19,1,32,230,3.99021739130435
2011,humbeph01,14,41,6,116,489,3.58328220858896
2011,dolisra01,0,1,0,1,4,3.775
2011,lowede01,14,70,3,137,561,3.70414438502674
2011,wangch01,8,13,1,25,187,4.56510695187166
2011,padilvi01,0,5,0,9,26,2.67884615384615
2011,accarje01,5,18,1,23,113,5.04269911504425
2011,buchhcl01,10,31,2,60,248,4.34354838709677
2011,schwich01,1,6,1,17,63,3.025
2011,howeljp01,5,18,2,26,92,5.4054347826087
2011,bailean01,3,12,0,41,125,2.857
2011,danksjo01,19,46,7,135,511,3.82343444227006
2011,stroppe01,0,10,1,21,66,2.61590909090909
2011,carpech02,1,7,0,8,29,4.88706896551724
2011,palmema01,0,4,1,7,47,3.08882978723404
2011,sonnaan01,10,12,1,12,107,7.09042056074766
2011,stulter01,4,4,1,7,36,7.44166666666667
2011,buehrma01,21,45,2,109,616,3.97954545454545
2011,wagnene01,1,3,1,4,15,6.425
2011,crainje01,7,31,0,70,196,3.6984693877551
2011,pineijo01,16,38,2,62,437,4.42545766590389
2011,adamsmi03,5,14,0,74,221,2.46843891402715
2011,stutemi01,7,28,2,58,186,4.07338709677419
2011,sanchan01,20,64,5,202,589,3.34588285229202
2011,huffda01,6,17,0,36,152,4.15
2011,edlefst01,2,10,1,6,34,7.17205882352941
2011,romose01,2,5,0,70,144,0.9625
2011,bulgeja01,2,10,0,7,28,7.525
2011,linebsc01,6,21,4,42,163,4.29493865030675
2011,bardda01,5,24,2,74,219,2.95650684931507
2011,hollade01,22,67,6,162,594,3.93914141414141
2011,beckejo02,21,52,9,175,579,3.57422279792746
2011,marcush01,22,57,0,158,602,3.72765780730897
2011,roberda08,1,35,1,100,200,1.84
2011,smithjo05,1,21,2,45,201,2.90559701492537
2011,eyrewi01,2,5,0,10,55,4.17045454545454
2011,hugheph01,9,27,4,47,224,4.57857142857143
2011,defraju01,0,3,1,3,12,4.525
2011,reynogr01,6,10,1,18,96,5.36875
2011,woodti01,1,8,0,2,24,7.15
2011,streehu01,10,9,1,55,175,3.88214285714286
2011,brunebr01,4,12,0,16,59,5.87245762711864
2011,priceda01,22,63,9,218,673,3.31920505200594
2011,rauchjo01,11,14,1,36,156,5.25576923076923
2011,millsbr02,4,12,2,18,55,6.18863636363636
2011,odayda01,7,5,2,18,50,7.585
2011,figuene01,3,16,0,17,87,4.85258620689655
2011,bastaan01,6,26,0,70,174,3.30086206896552
2011,valdewi01,0,0,1,0,3,6.025
2011,geedi01,18,71,14,114,482,4.64948132780083
2011,karstje01,22,33,4,96,487,4.28783367556468
2011,richaga01,4,7,0,9,42,6.95357142857143
2011,delarda01,1,3,0,8,22,3.84318181818182
2011,dunnmi01,9,31,2,68,189,4.29484126984127
2011,kazmisc01,1,2,2,0,5,18.025
2011,jeffrje01,1,11,0,13,46,4.32934782608696
2011,igarary01,2,28,4,42,116,4.00775862068966
2011,putnaza01,1,0,2,9,22,3.16136363636364
2011,weaveje02,20,56,3,198,707,3.19897454031117
2011,kellesh01,0,3,0,10,38,2.15657894736842
2011,burrebr01,4,4,0,10,42,6.16785714285714
2011,moscogu01,14,38,2,74,384,4.228125
2011,contrjo01,0,8,1,13,42,3.09642857142857
2011,martelu01,0,1,0,3,11,2.20681818181818
2011,soriara01,4,18,1,36,118,3.96567796610169
2011,perryry01,1,21,2,24,111,3.94391891891892
2011,bushda01,6,9,3,23,112,4.84642857142857
2011,boyerbl01,2,1,1,1,20,7.525
2011,delgara01,5,14,1,18,105,5.13928571428571
2011,quallch01,7,20,0,43,223,3.89943946188341
2011,vazquja01,21,50,2,162,578,3.56998269896194
2011,colemca01,10,46,4,75,253,4.56650197628458
2011,wuertmi01,5,26,1,32,101,5.46064356435644
2011,dedunsa01,0,3,0,4,9,3.35833333333333
2011,delosfa01,4,17,0,43,100,3.535
2011,reyesde01,0,2,2,1,5,9.025
2011,byrdati01,3,19,1,47,113,3.15774336283186
2011,moylape01,0,3,0,10,25,1.705
2011,youngch03,3,11,1,22,72,4.31666666666667
2011,shielja02,26,65,5,225,748,3.41804812834225
2011,rosarsa02,0,2,0,2,11,3.57045454545455
2011,hawkila01,1,10,0,28,145,2.75603448275862
2011,volqued01,19,65,4,104,326,5.28880368098159
2011,burneaj01,31,83,9,173,571,4.77456217162872
2011,marmoca01,5,48,9,99,222,3.53851351351351
2011,cahiltr01,19,82,8,147,623,4.09883627608347
2011,ascanjo01,2,2,0,5,19,6.49868421052632
2011,kershcl01,15,54,3,248,700,2.46785714285714
2011,zieglbr01,0,19,1,44,175,2.545
2011,lowema01,6,19,0,42,135,4.15833333333333
2011,corteda02,1,6,1,3,32,5.65
2011,atchisc01,0,6,2,17,91,2.69532967032967
2011,schwimi01,2,7,1,16,43,4.28081395348837
2011,belisma01,5,14,4,58,216,3.06666666666667
2011,mijarjo01,4,30,3,30,147,4.88214285714286
2011,grayje02,4,21,1,23,145,4.51465517241379
2011,detwiro01,7,20,3,41,198,4.20681818181818
2011,narvech01,17,65,1,126,485,4.05798969072165
2011,atkinmi01,5,3,1,7,32,8.93125
2011,hammeja01,21,68,6,94,511,4.82734833659491
2011,gonzagi01,17,91,8,197,606,3.63886138613861
2011,ortizra01,6,11,0,25,100,4.855
2011,brodebr01,0,3,2,4,37,3.59256756756757
2011,lestejo01,20,75,11,182,575,3.82847826086957
2011,severat01,1,1,0,7,14,3.45357142857143
2011,daviswa01,23,63,8,105,552,4.66630434782609
2011,villael01,1,5,1,2,9,12.025
2011,tillmch01,5,25,4,46,186,3.99274193548387
2011,matthry01,1,15,2,12,96,4.275
2011,hoeyja02,4,13,0,14,74,5.57905405405405
2011,millean01,8,41,3,50,195,5.11730769230769
2011,brachbr01,0,7,1,11,21,3.31071428571429
2011,jepseke01,2,9,1,6,39,6.40961538461538
2011,kendrky01,14,30,7,59,344,4.55116279069767
2011,benoijo01,5,17,2,63,183,2.9594262295082
2011,lewisro01,1,2,2,5,15,6.025
2011,macdomi01,3,29,3,41,171,3.95482456140351
2011,willije02,6,15,1,28,132,4.61590909090909
2011,reyesjo03,21,48,7,87,422,4.90177725118483
2011,blevije01,2,14,1,26,85,3.69558823529412
2011,niemaje01,18,37,5,105,406,4.13337438423645
2011,lillyte01,28,51,9,158,578,4.20839100346021
2011,oconnmi01,0,3,1,8,20,2.425
2011,correke01,24,39,2,77,462,4.84967532467532
2011,mendolu01,0,5,2,7,44,3.50227272727273
2011,niesejo01,14,44,5,138,472,3.36186440677966
2011,mayayu01,3,10,2,15,98,4.40255102040816
2011,wilsobr01,2,31,2,54,165,3.33409090909091
2011,joaquwa01,0,3,0,3,19,3.49868421052632
2011,aceveal01,8,42,15,80,342,4.03377192982456
2011,milonto01,2,4,2,15,78,3.56346153846154
2011,millwke01,9,8,0,36,163,4.29493865030675
2011,noesihe01,6,22,2,45,169,4.09008875739645
2011,maiermi01,0,0,0,0,3,3.025
2011,betande01,0,6,1,2,8,9.4
2011,cecilbr01,22,42,6,87,371,5.09508086253369
2011,teherju01,4,8,0,10,59,5.87245762711864
2011,batismi01,2,33,6,31,180,4.375
2011,davieky01,7,26,5,50,184,4.3945652173913
2011,pinedmi01,18,55,5,173,513,3.42266081871345
2011,johnsjo09,2,20,1,56,181,2.64378453038674
2011,reedad01,1,1,0,12,22,1.93409090909091
2011,balfogr01,8,20,0,59,186,3.76693548387097
2011,slatedo01,3,9,1,13,49,5.65765306122449
2011,mischpa01,1,4,1,5,21,5.59642857142857
2011,wakefti01,25,47,8,93,464,4.99051724137931
2011,manshje01,0,4,0,2,10,5.425
2011,kurodhi01,24,49,5,161,606,3.77747524752475
2011,mccoymi01,0,0,0,0,3,3.025
2011,reinech01,2,6,1,3,20,9.175
2011,waldejo01,3,26,1,67,181,2.79295580110497
