mlbam_id,prev_yearID,yearID,key_bbref,birth_year,HR.x,BB.x,HBP.x,SO.x,IPouts.x,FIP.x,Change.x,Fourseam.x,Slider.x,Curve.x,Sinker.x,Split.x,Cutter.x,Knuckler.x,Slow.Curve.x,Screwball.x,Fourseam.bway.x,Change.bway.x,Slider.bway.x,Sinker.bway.x,Curve.bway.x,Split.bway.x,Cutter.bway.x,Knuckler.bway.x,Slow.Curve.bway.x,Screwball.bway.x,Fourseam.vloc.x,Change.vloc.x,Slider.vloc.x,Sinker.vloc.x,Curve.vloc.x,Split.vloc.x,Cutter.vloc.x,Knuckler.vloc.x,Slow.Curve.vloc.x,Screwball.vloc.x,Fourseam.hloc.x,Change.hloc.x,Slider.hloc.x,Sinker.hloc.x,Curve.hloc.x,Split.hloc.x,Cutter.hloc.x,Knuckler.hloc.x,Slow.Curve.hloc.x,Screwball.hloc.x,Fourseam.pfx_z.x,Change.pfx_z.x,Slider.pfx_z.x,Sinker.pfx_z.x,Curve.pfx_z.x,Split.pfx_z.x,Cutter.pfx_z.x,Knuckler.pfx_z.x,Slow.Curve.pfx_z.x,Screwball.pfx_z.x,Fourseam.pfx_x.x,Change.pfx_x.x,Slider.pfx_x.x,Sinker.pfx_x.x,Curve.pfx_x.x,Split.pfx_x.x,Cutter.pfx_x.x,Knuckler.pfx_x.x,Slow.Curve.pfx_x.x,Screwball.pfx_x.x,Fourseam.maxmph.x,Change.maxmph.x,Slider.maxmph.x,Sinker.maxmph.x,Curve.maxmph.x,Split.maxmph.x,Cutter.maxmph.x,Knuckler.maxmph.x,Slow.Curve.maxmph.x,Screwball.maxmph.x,Fourseam.mph.x,Change.mph.x,Slider.mph.x,Sinker.mph.x,Curve.mph.x,Split.mph.x,Cutter.mph.x,Knuckler.mph.x,Slow.Curve.mph.x,Screwball.mph.x,HR.y,BB.y,HBP.y,SO.y,IPouts.y,FIP.y,Change.y,Fourseam.y,Slider.y,Curve.y,Sinker.y,Split.y,Cutter.y,Knuckler.y,Slow.Curve.y,Screwball.y,Fourseam.bway.y,Change.bway.y,Slider.bway.y,Sinker.bway.y,Curve.bway.y,Split.bway.y,Cutter.bway.y,Knuckler.bway.y,Slow.Curve.bway.y,Screwball.bway.y,Fourseam.vloc.y,Change.vloc.y,Slider.vloc.y,Sinker.vloc.y,Curve.vloc.y,Split.vloc.y,Cutter.vloc.y,Knuckler.vloc.y,Slow.Curve.vloc.y,Screwball.vloc.y,Fourseam.hloc.y,Change.hloc.y,Slider.hloc.y,Sinker.hloc.y,Curve.hloc.y,Split.hloc.y,Cutter.hloc.y,Knuckler.hloc.y,Slow.Curve.hloc.y,Screwball.hloc.y,Fourseam.pfx_z.y,Change.pfx_z.y,Slider.pfx_z.y,Sinker.pfx_z.y,Curve.pfx_z.y,Split.pfx_z.y,Cutter.pfx_z.y,Knuckler.pfx_z.y,Slow.Curve.pfx_z.y,Screwball.pfx_z.y,Fourseam.pfx_x.y,Change.pfx_x.y,Slider.pfx_x.y,Sinker.pfx_x.y,Curve.pfx_x.y,Split.pfx_x.y,Cutter.pfx_x.y,Knuckler.pfx_x.y,Slow.Curve.pfx_x.y,Screwball.pfx_x.y,Fourseam.maxmph.y,Change.maxmph.y,Slider.maxmph.y,Sinker.maxmph.y,Curve.maxmph.y,Split.maxmph.y,Cutter.maxmph.y,Knuckler.maxmph.y,Slow.Curve.maxmph.y,Screwball.maxmph.y,Fourseam.mph.y,Change.mph.y,Slider.mph.y,Sinker.mph.y,Curve.mph.y,Split.mph.y,Cutter.mph.y,Knuckler.mph.y,Slow.Curve.mph.y,Screwball.mph.y
445156,2013,2014,marshse01,1982,1,12,2,14,42,5.06057142857143,0,33,90,105,27,0,40,0,0,0,15.15,0,2.22,3.7,2.86,0,10,0,0,0,-0.08,0,-0.77,-0.4,-0.84,0,0.09,0,0,0,0.07,0,0.31,0.23,0.31,0,-0.18,0,0,0,4.91,0,1.05,5.98,-6.69,0,5.17,0,0,0,4.63,0,-3.03,7.86,-9.48,0,0.87,0,0,0,89.96,0,85.76,90.46,77.22,0,90.9,0,0,0,88.04,0,82.81,89.21,74.42,0,87.1,0,0,0,0,2,1,10,31,1.98348387096774,0,34,59,74,25,0,0,0,0,0,5.88,0,3.39,4,4.05,0,0,0,0,0,0.33,0,-0.52,-0.25,-1.02,0,0,0,0,0,-0.22,0,0.55,-0.29,0.15,0,0,0,0,0,5.69,0,1.08,5.37,-6.73,0,0,0,0,0,4.32,0,-2.12,9,-8.96,0,0,0,0,0,91.72,0,87.4,92.28,79.83,0,0,0,0,0,90.14,0,84.47,89.46,77.04,0,0,0,0,0
445197,2011,2012,dunnmi01,1985,3,29,0,47,132,3.82227272727273,5,474,255,86,64,0,0,0,0,0,9.07,0,3.92,4.69,5.81,0,0,0,0,0,-0.07,-0.59,-0.76,-0.37,-0.41,0,0,0,0,0,0.04,1.05,0.36,0.35,0.55,0,0,0,0,0,11.13,7.65,2.58,9.45,-5.46,0,0,0,0,0,5.3,9.49,-1.39,8.74,-5.18,0,0,0,0,0,97.96,89.28,90.54,97.02,80.82,0,0,0,0,0,95.32,88.12,87.39,94.69,78.03,0,0,0,0,0,9,31,2,68,189,4.29484126984127,6,765,294,0,60,0,0,0,0,0,7.84,0,5.1,10,0,0,0,0,0,0,-0.08,-1.23,-0.66,-0.35,0,0,0,0,0,0,0.17,0.79,0.46,0.42,0,0,0,0,0,0,11.48,7.54,3.01,9.45,0,0,0,0,0,0,4.11,6.93,-1.69,8.51,0,0,0,0,0,0,97.91,91.25,92.7,96.09,0,0,0,0,0,0,95.01,89.76,87.59,93.82,0,0,0,0,0,0
446399,2010,2011,cecilbr01,1986,22,42,6,87,371,5.09508086253369,379,706,412,114,295,0,5,0,0,0,6.23,5.01,2.91,7.12,7.89,0,0,0,0,0,0.3,-0.67,-0.36,-0.02,-0.49,0,0.44,0,0,0,-0.09,0.27,-0.01,0.18,-0.01,0,-0.16,0,0,0,10.46,5.95,3.7,7.04,-2,0,7.34,0,0,0,4.05,7.76,1.48,7.53,1.28,0,-0.36,0,0,0,94.22,88.69,89.36,93.9,82.21,0,87.87,0,0,0,89.48,80.91,83.46,88.49,78.69,0,86.68,0,0,0,18,54,1,117,518,4.03459845559846,605,1007,397,160,347,0,182,0,0,0,5.56,3.31,4.28,6.34,5,0,3.3,0,0,0,0.2,-0.88,-0.34,-0.05,-0.52,0,-0.15,0,0,0,-0.02,0.42,0.15,0.41,0.18,0,0.02,0,0,0,9.68,4.88,3.08,6.9,-4.61,0,5.21,0,0,0,3.69,8.06,0.79,7.23,-0.53,0,1.12,0,0,0,96.17,88.9,92.5,94.49,83.66,0,91.85,0,0,0,90.96,81.91,84.65,89.89,77.26,0,87.36,0,0,0
446488,2013,2014,ricesc01,1981,1,12,1,13,41,5.03443902439024,0,2,60,0,181,28,0,0,0,0,50,0,1.67,2.76,0,3.57,0,0,0,0,0.71,0,-1.39,-0.95,0,-1.93,0,0,0,0,0.45,0,0.51,0.05,0,-0.09,0,0,0,0,10.7,0,2.02,3.84,0,2.08,0,0,0,0,8.15,0,-1.71,9.76,0,9.47,0,0,0,0,91.63,0,85.36,92.58,0,85.48,0,0,0,0,90.72,0,82.56,90.34,0,82.99,0,0,0,0,1,27,2,41,153,3.40094117647059,0,31,200,0,402,132,0,0,0,0,3.23,0,5,4.48,0,3.03,0,0,0,0,-0.53,0,-0.94,-0.75,0,-1.3,0,0,0,0,0.21,0,0.63,0.09,0,0.13,0,0,0,0,10.43,0,2.62,5.17,0,3.83,0,0,0,0,8.35,0,-0.97,10.71,0,10.85,0,0,0,0,94.07,0,85.7,93.96,0,86.07,0,0,0,0,90.97,0,82.67,90.32,0,82.08,0,0,0,0
446641,2013,2014,lopezwi01,1983,3,0,0,4,19,8.02673684210526,37,53,20,0,40,0,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0.03,-1.09,-0.88,-0.89,0,0,0,0,0,0,0.47,0.55,0.54,-0.02,0,0,0,0,0,0,7.26,2.27,3.62,3.81,0,0,0,0,0,0,-6.09,-8.84,0.65,-9.93,0,0,0,0,0,0,94.22,86.7,84.55,92.09,0,0,0,0,0,0,91.92,84.59,82.95,90.18,0,0,0,0,0,0,6,18,1,48,226,3.56569911504425,235,366,89,0,449,0,0,0,0,0,7.38,2.13,10.11,2.45,0,0,0,0,0,0,0.25,-1.05,-0.68,-0.61,0,0,0,0,0,0,0.46,0.3,0.66,-0.05,0,0,0,0,0,0,7.08,2.13,2.87,4.15,0,0,0,0,0,0,-5.38,-6.84,1.46,-8.45,0,0,0,0,0,0,96.81,89.39,87.78,95.28,0,0,0,0,0,0,93.72,86.03,84.33,91.8,0,0,0,0,0,0
448159,2012,2013,parrama01,1982,5,15,1,56,138,3.06973913043478,0,364,320,0,0,86,0,0,0,0,8.24,0,5.63,0,0,1.16,0,0,0,0,-0.08,0,-0.46,0,0,-1.32,0,0,0,0,0.05,0,0.39,0,0,0.35,0,0,0,0,8.95,0,-0.47,0,0,1.2,0,0,0,0,5.96,0,-0.48,0,0,6.47,0,0,0,0,97.02,0,88.39,0,0,89.03,0,0,0,0,94.43,0,83.71,0,0,86.35,0,0,0,0,3,35,3,61,176,3.62340909090909,0,620,0,208,0,277,0,0,0,0,6.94,0,0,0,3.37,3.61,0,0,0,0,-0.22,0,0,0,-0.71,-0.94,0,0,0,0,0.3,0,0,0,0.44,0.29,0,0,0,0,9.71,0,0,0,-3.16,3.05,0,0,0,0,6.8,0,0,0,-3.21,5.73,0,0,0,0,96.86,0,0,0,86,89.18,0,0,0,0,93.23,0,0,0,77.48,85.24,0,0,0,0
448178,2012,2013,jepseke01,1984,3,14,1,36,108,3.38133333333333,3,531,0,64,0,0,72,0,0,0,4.52,0,0,0,1.56,0,4.17,0,0,0,0.08,-1.27,0,0,-1.16,0,-1.04,0,0,0,0.36,-0.04,0,0,0.3,0,0.42,0,0,0,9.44,5.82,0,0,-5.73,0,4.31,0,0,0,-4.05,-5.26,0,0,2.94,0,0.16,0,0,0,99.57,92.59,0,0,86.53,0,94.08,0,0,0,96.31,91.73,0,0,83.29,0,91.52,0,0,0,3,12,2,38,134,3.20694029850746,0,448,0,93,89,0,103,0,0,0,6.47,0,0,1.12,2.15,0,9.71,0,0,0,0.18,0,0,-0.36,-1.13,0,-1.04,0,0,0,0.38,0,0,0.73,0.08,0,0.29,0,0,0,9.28,0,0,6.24,-5.72,0,3.7,0,0,0,-3.96,0,0,-8.26,2.61,0,0.76,0,0,0,100.73,0,0,99.79,88.65,0,95.41,0,0,0,97.24,0,0,96.55,85.24,0,92.9,0,0,0
448337,2011,2012,kinnejo01,1979,3,15,3,36,96,3.75125,0,0,288,68,204,0,0,0,0,0,0,0,7.99,3.43,5.88,0,0,0,0,0,0,0,-0.58,-0.48,-0.65,0,0,0,0,0,0,0,0.35,0.06,0.45,0,0,0,0,0,0,0,-0.45,3.35,-6.68,0,0,0,0,0,0,0,3.21,-9.72,8.13,0,0,0,0,0,0,0,87.05,94.53,82.34,0,0,0,0,0,0,0,83.29,91.47,78.74,0,0,0,0,0,1,7,2,20,53,3.025,0,4,127,37,135,0,0,0,0,0,25,0,7.09,2.22,0,0,0,0,0,0,0.2,0,-0.83,-0.23,-0.71,0,0,0,0,0,0.65,0,0.19,0.12,0.54,0,0,0,0,0,8.81,0,-0.71,4.28,-6.08,0,0,0,0,0,-5.81,0,3.12,-8.49,6.89,0,0,0,0,0,92.83,0,86.13,93.56,84.63,0,0,0,0,0,90.81,0,83.06,90.9,78.88,0,0,0,0,0
448614,2013,2014,torreca01,1982,11,38,2,96,291,3.8639587628866,25,487,0,215,55,0,772,0,0,0,6.57,0,0,5.45,1.86,0,6.74,0,0,0,0.09,-0.94,0,-0.64,-1.17,0,-0.38,0,0,0,0.35,1.04,0,0.46,0.4,0,0.19,0,0,0,8.37,1.39,0,4.05,-9.09,0,3.38,0,0,0,-1.55,-5.01,0,-7.54,6.43,0,2.79,0,0,0,96.03,89.29,0,94.41,85.45,0,93.51,0,0,0,92.92,85.44,0,92.32,79.89,0,90.38,0,0,0,15,17,4,75,259,4.29896525096525,43,508,0,172,14,0,583,0,0,0,7.87,2.33,0,0,4.65,0,7.72,0,0,0,-0.12,-0.56,0,-0.76,-0.76,0,-0.49,0,0,0,0.3,1.15,0,0.68,0.31,0,0.24,0,0,0,8.62,4.15,0,2.11,-7.68,0,2.74,0,0,0,-1.95,-5.61,0,-8.17,6.11,0,2.47,0,0,0,95.25,88.32,0,93.07,84.52,0,93.4,0,0,0,91.64,84.97,0,91.11,79.08,0,89.38,0,0,0
450212,2010,2011,neshepa01,1980,4,22,1,20,74,6.30878378378378,79,0,212,0,210,0,0,0,0,0,0,5.06,8.02,4.76,0,0,0,0,0,0,0,-0.51,-0.31,-0.12,0,0,0,0,0,0,0,0.85,0.27,0.43,0,0,0,0,0,0,0,4.08,1.91,2.55,0,0,0,0,0,0,0,-9.67,-3,-10.38,0,0,0,0,0,0,0,80.87,88.68,91.22,0,0,0,0,0,0,0,72.88,83.98,87.16,0,0,0,0,0,0,1,8,1,9,27,5.52344444444445,6,0,113,0,78,0,0,0,0,0,0,16.67,7.08,5.13,0,0,0,0,0,0,0,-0.23,-0.25,0.04,0,0,0,0,0,0,0,0.59,0.43,0.26,0,0,0,0,0,0,0,3.88,3.07,3.78,0,0,0,0,0,0,0,-7.32,-0.17,-9.17,0,0,0,0,0,0,0,72.8,85.42,89.57,0,0,0,0,0,0,0,71.94,82.15,86.89,0,0,0,0,0,0
450351,2014,2015,wilsocj01,1980,13,46,10,110,396,4.02036363636364,306,540,256,219,553,0,227,0,0,0,6.48,7.52,1.95,5.24,2.28,0,3.96,0,0,0,0.37,-0.66,-1.49,-0.34,-1.26,0,-0.61,0,0,0,0.05,0.16,0.01,0.17,-0.13,0,-0.31,0,0,0,8.08,6.49,-0.69,5.91,-4.92,0,3.56,0,0,0,5.89,7.66,-1.33,10.29,-5.26,0,0.9,0,0,0,93.78,88.17,87.61,94.11,82.29,0,91.4,0,0,0,91.13,85.63,83.53,90.85,78.07,0,88.15,0,0,0,17,85,11,151,527,4.31036812144213,389,1044,306,527,621,0,268,4,0,0,6.71,5.4,2.29,4.51,3.42,0,3.73,0,0,0,0.06,-0.76,-1.29,-0.41,-1.18,0,-0.47,-1.14,0,0,0.18,0.44,0.26,0.27,0.16,0,-0.1,1.31,0,0,8.86,6.83,-0.09,5.53,-4.59,0,4.52,3.42,0,0,5.44,8.28,-1.81,10.23,-5.57,0,0.8,5.81,0,0,95.31,89.46,88.52,94.61,81.78,0,91.89,87.05,0,0,91.52,85.94,82.67,91.73,77.16,0,88.5,83.41,0,0
451216,2013,2014,wilsobr01,1982,5,29,4,54,145,4.29062068965517,12,217,0,93,120,0,564,1,0,0,5.53,0,0,5,4.3,0,3.55,0,0,0,0.37,-0.04,0,-0.23,-0.81,0,-0.48,1.72,0,0,0.44,0.54,0,0.34,0.27,0,0.73,-0.71,0,0,7.94,5.08,0,4.88,-2.64,0,4.29,-2.1,0,0,-4.29,-5.22,0,-8.15,1.87,0,-0.13,2.06,0,0,97.27,91.61,0,95.94,84.45,0,93.8,66.27,0,0,93.53,86.36,0,92.02,76.57,0,89.07,66.27,0,0,0,4,0,13,41,2.02360975609756,1,48,0,7,39,0,216,0,0,0,0,0,0,7.69,0,0,5.56,0,0,0,0.25,-0.32,0,0.02,-0.48,0,-0.41,0,0,0,0.66,2.38,0,0,0.6,0,0.74,0,0,0,8.11,2.96,0,5.89,-1.03,0,3.74,0,0,0,-3.92,-4.42,0,-8.02,1.86,0,0.88,0,0,0,97.21,89.34,0,96.43,84.9,0,93.29,0,0,0,94.28,89.34,0,94.19,81.53,0,89.39,0,0,0
451788,2011,2012,marcush01,1981,16,41,4,109,372,4.10306451612903,375,486,344,307,163,0,468,0,0,0,7.41,1.6,4.65,4.91,3.26,0,4.7,0,0,0,-0.17,-1.03,-0.92,-0.28,-0.93,0,-0.33,0,0,0,0.42,0.84,0.62,0.53,0.48,0,0.48,0,0,0,9.54,3.21,4.3,6.58,-5.29,0,6.37,0,0,0,-2.71,-4.57,1.44,-6.53,4.26,0,1.32,0,0,0,90.37,86.48,85.67,89.99,79.86,0,88.88,0,0,0,87.15,80.85,80.85,86.75,73.63,0,85.22,0,0,0,22,57,0,158,602,3.72765780730897,822,845,322,454,313,0,586,0,0,0,5.92,3.28,4.04,2.24,3.3,0,4.95,0,0,0,-0.22,-1.11,-0.9,-0.46,-0.78,0,-0.38,0,0,0,0.42,0.75,0.45,0.6,0.6,0,0.37,0,0,0,9.54,3.08,4.15,6.25,-5.33,0,6.35,0,0,0,-3.26,-5.27,1.32,-7.37,4.75,0,1.35,0,0,0,91.41,85.99,86.72,90.81,78.11,0,88.63,0,0,0,87.79,80.12,80.75,87.08,72.45,0,85.13,0,0,0
452718,2012,2013,kendrky01,1984,18,47,7,110,546,4.01503296703297,0,0,0,71,1566,677,602,0,0,0,0,0,0,7.54,0,4.14,3.32,0,0,0,0,0,0,-0.19,-0.73,-0.79,-0.14,0,0,0,0,0,0,0.13,0.2,0.43,0.27,0,0,0,0,0,0,7.25,-3.3,3.79,5.71,0,0,0,0,0,0,-8.87,5.76,-7.94,0.53,0,0,0,0,0,0,94.17,81.39,86.4,90.52,0,0,0,0,0,0,90.68,78.17,82.98,87.33,0,0,0,20,49,7,116,478,4.32512552301255,0,0,0,77,1227,645,557,0,0,0,0,0,0,6.19,5.19,1.4,3.77,0,0,0,0,0,0,-0.14,-0.84,-0.86,-0.17,0,0,0,0,0,0,0.26,0.15,0.3,0.35,0,0,0,0,0,0,6.13,-1.41,3.03,4.62,0,0,0,0,0,0,-9.09,7.95,-7.72,1.54,0,0,0,0,0,0,94.57,82.63,86.79,90.41,0,0,0,0,0,0,90.56,78.64,82.74,86.65,0,0,0
453186,2011,2012,mainesc01,1985,3,15,5,32,80,4.4075,37,319,7,120,0,0,44,0,0,0,5.96,0,14.29,0,5,0,2.27,0,0,0,-0.22,-1.42,0.2,0,-0.42,0,0.15,0,0,0,0.13,-0.25,0,0,0.45,0,0.31,0,0,0,7.01,2.61,0.91,0,-3.39,0,4.17,0,0,0,10.01,11.46,1.14,0,-4.28,0,3.59,0,0,0,95.04,87.66,84.88,0,81.93,0,91.56,0,0,0,92.44,86.08,83.54,0,79.62,0,88.62,0,0,0,4,5,0,5,21,11.1678571428571,53,90,6,31,0,0,0,0,0,0,4.44,3.77,0,0,0,0,0,0,0,0,-0.16,-1.05,-0.35,0,-0.24,0,0,0,0,0,0.08,0.17,1.82,0,0.29,0,0,0,0,0,6.21,2.85,2.43,0,-2.15,0,0,0,0,0,9.26,10.56,1.97,0,-4.42,0,0,0,0,0,95.2,87.13,86.95,0,80.84,0,0,0,0,0,92.19,85.2,86.17,0,78.95,0,0,0,0,0
453192,2010,2011,millean01,1985,8,41,3,50,195,5.11730769230769,187,702,287,0,48,0,0,0,0,0,5.98,4.81,3.48,2.08,0,0,0,0,0,0,0.13,-0.45,-0.68,-0.1,0,0,0,0,0,0,0.09,0.31,0.02,0.58,0,0,0,0,0,0,8.28,5.37,-5.28,5.15,0,0,0,0,0,0,5.03,5.63,-5.65,8.72,0,0,0,0,0,0,98.67,86.86,84.72,98.17,0,0,0,0,0,0,93.05,83.58,78.88,93.05,0,0,0,0,0,0,6,26,1,28,98,6.2320612244898,121,378,116,0,28,0,0,0,0,0,6.35,6.61,4.31,14.29,0,0,0,0,0,0,-0.02,-0.43,-0.64,-0.47,0,0,0,0,0,0,0.24,0.12,0.46,-0.07,0,0,0,0,0,0,8.75,7.99,-5.04,6.94,0,0,0,0,0,0,4.52,3.74,-4.83,10.71,0,0,0,0,0,0,95.71,88.02,81.79,94.33,0,0,0,0,0,0,91.82,83.9,78.35,92.45,0,0,0,0,0,0
453214,2013,2014,wrighst01,1984,2,4,0,22,63,2.84628571428571,1,21,0,0,31,0,0,293,0,0,9.52,0,0,3.23,0,0,0,5.8,0,0,0.49,-0.36,0,0,0,0,0,0.07,0,0,0.14,2.75,0,0.58,0,0,0,0.29,0,0,10.36,7.1,0,6.77,0,0,0,0.32,0,0,-2.42,-10.49,0,-6.66,0,0,0,0.63,0,0,87.53,76.85,0,85.22,0,0,0,79.44,0,0,85.43,76.85,0,83.36,0,0,0,74.35,0,0,0,9,1,10,40,3.798,0,17,0,6,16,0,0,205,0,0,11.76,0,0,6.25,0,0,0,8.29,0,0,0.54,0,0,-0.06,-1.02,0,0,0.43,0,0,0.47,0,0,0.31,0.06,0,0,0.3,0,0,10.07,0,0,7.51,-2.99,0,0,0.25,0,0,-2.85,0,0,-6.75,5.3,0,0,-0.46,0,0,88.93,0,0,87.4,79.42,0,0,85.86,0,0,86.63,0,0,85.2,72.1,0,0,76.73,0,0
453222,2014,2015,carrosc02,1984,2,13,3,27,110,3.67945454545455,101,0,83,42,344,0,0,0,0,0,0,4.95,2.41,3.2,2.38,0,0,0,0,0,0,-0.96,-0.8,-0.68,-0.99,0,0,0,0,0,0,0.4,0.54,0.15,0.38,0,0,0,0,0,0,0.81,1.2,1.99,-2.71,0,0,0,0,0,0,-4.59,1.39,-8.98,6.5,0,0,0,0,0,0,85.58,90.6,92.6,80.63,0,0,0,0,0,0,82.83,82.76,90.3,78.21,0,0,0,0,0,13,45,12,64,388,4.77117525773196,342,313,83,295,950,0,162,0,0,0,8.31,2.05,4.82,5.68,3.39,0,4.32,0,0,0,-0.15,-0.52,-0.77,-0.53,-0.77,0,-0.44,0,0,0,0.01,0.65,0.41,0.11,0.38,0,0.13,0,0,0,6.14,0.91,0.38,2.36,-2.75,0,4.27,0,0,0,-6.19,-5.16,2.22,-9.39,7.34,0,-0.59,0,0,0,93.06,86.26,87.98,93.46,82.04,0,91.37,0,0,0,90.53,82.87,83.22,90.44,77.41,0,87.42,0,0,0
453265,2014,2015,watsoto01,1985,3,17,4,62,226,2.84196460176991,209,479,55,0,347,0,0,0,0,0,5.22,1.91,0,4.03,0,0,0,0,0,0,0.08,-0.79,-1.44,-0.4,0,0,0,0,0,0,-0.29,0.63,1.43,0.04,0,0,0,0,0,0,7.06,5.12,0.82,4.62,0,0,0,0,0,0,10.4,12.47,0.36,11.69,0,0,0,0,0,0,97.33,89.39,89.09,96.95,0,0,0,0,0,0,94.78,85.9,83.38,94.52,0,0,0,0,0,0,5,15,6,81,232,2.69234482758621,259,403,124,0,419,0,0,0,0,0,8.93,2.32,5.65,3.82,0,0,0,0,0,0,0.12,-0.75,-1.07,-0.33,0,0,0,0,0,0,-0.38,0.49,0.43,-0.12,0,0,0,0,0,0,7.61,5.31,0.53,5.38,0,0,0,0,0,0,10.17,12.95,-0.42,11.56,0,0,0,0,0,0,97.98,90.98,86.81,97.92,0,0,0,0,0,0,95.59,87.67,83.82,95.22,0,0,0,0,0,0
453286,2011,2012,scherma01,1984,23,60,5,231,563,3.26551509769094,701,2116,629,59,36,0,0,0,0,0,7.04,2.28,4.93,2.78,8.47,0,0,0,0,0,-0.15,-0.83,-0.95,-0.24,-0.5,0,0,0,0,0,0.39,0.62,0.27,0.4,0.37,0,0,0,0,0,7.9,0.66,1.59,4.26,-2.3,0,0,0,0,0,-7.54,-9.4,1.5,-9.69,4.03,0,0,0,0,0,100.34,89.99,91.57,97.81,85.5,0,0,0,0,0,94.97,86.1,86.78,93.42,81.14,0,0,0,0,0,29,56,7,174,585,4.14294871794872,743,2223,656,0,0,0,0,0,0,0,7.38,1.35,5.18,0,0,0,0,0,0,0,-0.07,-0.84,-0.93,0,0,0,0,0,0,0,0.24,0.55,0.31,0,0,0,0,0,0,0,7.94,0.05,0.79,0,0,0,0,0,0,0,-6.85,-8.67,2.29,0,0,0,0,0,0,0,99.46,88.13,89.74,0,0,0,0,0,0,0,94.03,83.36,83.67,0,0,0,0,0,0,0
453311,2011,2012,linceti01,1984,23,90,4,190,558,4.17564516129032,0,1153,764,348,710,616,0,0,0,0,6.85,0,5.24,5.21,3.45,3.08,0,0,0,0,0.26,0,-0.66,0.27,-0.57,-1.01,0,0,0,0,0.08,0,0.26,0.38,0.19,0.32,0,0,0,0,10.46,0,0.15,9.67,-5.66,3.55,0,0,0,0,0.62,0,2.03,-3.56,4.03,-2.26,0,0,0,0,94.8,0,88.76,94.69,83.05,87.63,0,0,0,0,91.54,0,84.48,91.45,78.7,84.33,0,0,0,0,15,86,6,220,651,3.16785714285714,0,1386,871,268,542,571,0,0,0,0,5.99,0,4.59,6.27,3.36,2.45,0,0,0,0,0.24,0,-0.74,-0.05,-1.22,-1.1,0,0,0,0,0.13,0,0.24,0.16,0.45,0.31,0,0,0,0,10.36,0,2.48,9.02,-4.15,3.02,0,0,0,0,0.51,0,2.23,-4.55,4.02,-1.39,0,0,0,0,97.13,0,91.63,96.28,84.22,89.4,0,0,0,0,93.09,0,85.7,92.53,79.53,84.48,0,0,0,0
453343,2011,2012,melanma01,1985,8,12,3,41,135,4.58388888888889,0,233,0,183,62,35,221,0,0,0,7.3,0,0,3.23,7.65,5.71,5.88,0,0,0,-0.04,0,0,-0.16,-0.9,-0.81,-0.21,0,0,0,0.23,0,0,0.4,0.2,0.56,0.28,0,0,0,8.72,0,0,7.46,-7.77,8.17,6.91,0,0,0,-1.67,0,0,-5.06,2.36,-6.3,1.49,0,0,0,96.49,0,0,96.18,85.9,89.57,96.89,0,0,0,94.06,0,0,94.02,82.77,86.79,93.35,0,0,0,5,26,2,66,223,3.25369955156951,0,379,0,300,118,35,263,0,0,0,5.54,0,0,5.08,4.33,0,6.08,0,0,0,-0.09,0,0,-0.27,-1.12,-0.31,-0.08,0,0,0,0.25,0,0,0.55,0.2,0.56,0.23,0,0,0,8.43,0,0,7.44,-6.06,7.11,6.73,0,0,0,-2.54,0,0,-5.86,0.94,-6.6,0.45,0,0,0,96.78,0,0,95.94,86.7,88.53,96.54,0,0,0,93.71,0,0,93.71,83.67,85.31,93.28,0,0,0
453531,2012,2013,johnsro07,1982,0,0,0,1,1,-2.952,0,4,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,-0.4,0,0,0,0,0,0,0,0,0,9.67,0,0,0,0,0,0,0,0,0,-0.62,0,0,0,0,0,0,0,0,0,90.83,0,0,0,0,0,0,0,0,0,88.22,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.095,1,5,1,2,1,0,0,0,0,0,20,0,100,0,0,0,0,0,0,0,1.09,0.14,-0.04,0.25,1.46,0,0,0,0,0,0.25,-0.33,0.33,1,1.04,0,0,0,0,0,12.09,7.35,7.51,11.09,-3.6,0,0,0,0,0,-2.34,-4.13,2.99,-6.41,8.2,0,0,0,0,0,88.11,81.62,83.96,87.08,71.95,0,0,0,0,0,86.4,81.62,83.96,87.08,70.48,0,0,0,0,0
