"mlbam_id","yearID","HR","BB","HBP","SO","IPouts","FIP","Change","Fourseam","Slider","Curve","Sinker","Split","Cutter","Knuckler","Slow.Curve","Screwball","Fourseam.bway","Change.bway","Slider.bway","Sinker.bway","Curve.bway","Split.bway","Cutter.bway","Knuckler.bway","Slow.Curve.bway","Screwball.bway","Fourseam.vloc","Change.vloc","Slider.vloc","Sinker.vloc","Curve.vloc","Split.vloc","Cutter.vloc","Knuckler.vloc","Slow.Curve.vloc","Screwball.vloc","Fourseam.hloc","Change.hloc","Slider.hloc","Sinker.hloc","Curve.hloc","Split.hloc","Cutter.hloc","Knuckler.hloc","Slow.Curve.hloc","Screwball.hloc","Fourseam.pfx_z","Change.pfx_z","Slider.pfx_z","Sinker.pfx_z","Curve.pfx_z","Split.pfx_z","Cutter.pfx_z","Knuckler.pfx_z","Slow.Curve.pfx_z","Screwball.pfx_z","Fourseam.pfx_x","Change.pfx_x","Slider.pfx_x","Sinker.pfx_x","Curve.pfx_x","Split.pfx_x","Cutter.pfx_x","Knuckler.pfx_x","Slow.Curve.pfx_x","Screwball.pfx_x","Fourseam.maxmph","Change.maxmph","Slider.maxmph","Sinker.maxmph","Curve.maxmph","Split.maxmph","Cutter.maxmph","Knuckler.maxmph","Slow.Curve.maxmph","Screwball.maxmph","Fourseam.mph","Change.mph","Slider.mph","Sinker.mph","Curve.mph","Split.mph","Cutter.mph","Knuckler.mph","Slow.Curve.mph","Screwball.mph"
446399,2011,22,42,6,87,371,5.09508086253369,379,706,412,114,295,0,5,0,0,0,6.23,5.01,2.91,7.12,7.89,0,0,0,0,0,0.3,-0.67,-0.36,-0.02,-0.49,0,0.44,0,0,0,-0.09,0.27,-0.01,0.18,-0.01,0,-0.16,0,0,0,10.46,5.95,3.7,7.04,-2,0,7.34,0,0,0,4.05,7.76,1.48,7.53,1.28,0,-0.36,0,0,0,94.22,88.69,89.36,93.9,82.21,0,87.87,0,0,0,89.48,80.91,83.46,88.49,78.69,0,86.68,0,0,0
446399,2012,11,23,3,51,184,5.03521739130435,138,337,55,230,116,0,145,0,0,0,6.53,2.17,9.09,0,4.78,0,5.52,0,0,0,0.2,-0.64,-0.63,-0.13,-0.62,0,-0.22,0,0,0,0.3,0.77,0.22,0.5,0.39,0,-0.12,0,0,0,8.6,5.08,0.86,5.39,-5.25,0,4.63,0,0,0,2.92,7.49,-0.72,7.05,-1.55,0,0.1,0,0,0,93.9,88.07,87.76,92.66,83.49,0,90.42,0,0,0,89.82,82.51,82.5,88.62,79.33,0,85.72,0,0,0
446399,2013,4,23,3,70,182,2.88316483516484,60,226,0,301,136,0,206,0,0,0,7.08,1.67,0,11.03,6.98,0,7.77,0,0,0,0.4,-0.42,0,0.12,-0.75,0,0.06,0,0,0,0.18,0.54,0,0.31,0.16,0,0.41,0,0,0,9.07,6.4,0,5.26,-4.71,0,4.54,0,0,0,4.95,8.77,0,8.47,-1.16,0,2.08,0,0,0,95.57,89.24,0,95.16,86.13,0,93.92,0,0,0,93.31,86.25,0,92.54,82.95,0,90.03,0,0,0
446399,2014,2,27,1,76,160,2.3445,55,187,0,375,105,0,137,0,0,0,8.02,3.64,0,10.48,6.67,0,5.11,0,0,0,0.61,-0.61,0,0.05,-0.91,0,0.1,0,0,0,0.21,0.31,0,0.06,0.04,0,-0.18,0,0,0,9.58,5.62,0,5.89,-3.04,0,5.94,0,0,0,4.6,8.52,0,8.51,0.16,0,2.46,0,0,0,96.61,89.97,0,95.38,87.85,0,94.82,0,0,0,93.82,86.39,0,92.9,85.13,0,91.51,0,0,0
446399,2015,4,13,2,70,163,2.34258895705521,48,225,0,345,102,0,118,0,0,0,9.33,6.25,0,7.84,3.19,0,3.39,0,0,0,0.63,-0.77,0,0.34,-1.15,0,0.4,0,0,0,0.28,0.46,0,0.08,0.13,0,-0.05,0,0,0,9.14,6.97,0,5.96,-2.99,0,5.36,0,0,0,3.92,7.68,0,8.85,0.45,0,1.65,0,0,0,96.45,87.97,0,95.26,87.99,0,93.56,0,0,0,92.94,85.53,0,92.68,84.67,0,90.84,0,0,0
446488,2013,1,27,2,41,153,3.40094117647059,0,31,200,0,402,132,0,0,0,0,3.23,0,5,4.48,0,3.03,0,0,0,0,-0.53,0,-0.94,-0.75,0,-1.3,0,0,0,0,0.21,0,0.63,0.09,0,0.13,0,0,0,0,10.43,0,2.62,5.17,0,3.83,0,0,0,0,8.35,0,-0.97,10.71,0,10.85,0,0,0,0,94.07,0,85.7,93.96,0,86.07,0,0,0,0,90.97,0,82.67,90.32,0,82.08,0,0,0,0
446488,2014,1,12,1,13,41,5.03443902439024,0,2,60,0,181,28,0,0,0,0,50,0,1.67,2.76,0,3.57,0,0,0,0,0.71,0,-1.39,-0.95,0,-1.93,0,0,0,0,0.45,0,0.51,0.05,0,-0.09,0,0,0,0,10.7,0,2.02,3.84,0,2.08,0,0,0,0,8.15,0,-1.71,9.76,0,9.47,0,0,0,0,91.63,0,85.36,92.58,0,85.48,0,0,0,0,90.72,0,82.56,90.34,0,82.99,0,0,0,0
446641,2010,4,5,0,50,201,2.58646268656716,122,232,51,0,526,0,0,0,0,0,5.17,2.46,5.88,7.22,0,0,0,0,0,0,0.24,-0.85,-0.45,-0.57,0,0,0,0,0,0,0.54,0.49,0.73,0.33,0,0,0,0,0,0,7.5,2.3,2.38,3.06,0,0,0,0,0,0,-4.98,-5.39,1.02,-9.04,0,0,0,0,0,0,97.36,89.3,87.54,97.24,0,0,0,0,0,0,93.73,85.06,83.98,92.58,0,0,0,0,0,0
446641,2011,6,18,3,56,213,3.43345070422535,222,360,86,0,431,0,0,0,0,0,9.17,4.05,3.49,3.94,0,0,0,0,0,0,0.2,-0.88,-0.51,-0.65,0,0,0,0,0,0,0.36,0.46,0.68,-0.07,0,0,0,0,0,0,7.39,1.74,1.66,3.04,0,0,0,0,0,0,-5.73,-5.92,1.83,-9.24,0,0,0,0,0,0,97.09,89.27,87.82,94.79,0,0,0,0,0,0,93.27,85.34,83.93,92.15,0,0,0,0,0,0
446641,2012,4,8,2,54,199,2.70304020100503,165,297,46,0,412,0,0,0,0,0,10.44,7.27,2.17,4.13,0,0,0,0,0,0,0.27,-0.89,-0.22,-0.47,0,0,0,0,0,0,0.42,0.37,0.79,-0.2,0,0,0,0,0,0,6.89,1.2,2.66,3.19,0,0,0,0,0,0,-6.6,-7.95,1.09,-9.58,0,0,0,0,0,0,96.98,89.71,85.17,96.77,0,0,0,0,0,0,94.28,86.04,83.25,92.39,0,0,0,0,0,0
446641,2013,6,18,1,48,226,3.56569911504425,235,366,89,0,449,0,0,0,0,0,7.38,2.13,10.11,2.45,0,0,0,0,0,0,0.25,-1.05,-0.68,-0.61,0,0,0,0,0,0,0.46,0.3,0.66,-0.05,0,0,0,0,0,0,7.08,2.13,2.87,4.15,0,0,0,0,0,0,-5.38,-6.84,1.46,-8.45,0,0,0,0,0,0,96.81,89.39,87.78,95.28,0,0,0,0,0,0,93.72,86.03,84.33,91.8,0,0,0,0,0,0
446641,2014,3,0,0,4,19,8.02673684210526,37,53,20,0,40,0,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0.03,-1.09,-0.88,-0.89,0,0,0,0,0,0,0.47,0.55,0.54,-0.02,0,0,0,0,0,0,7.26,2.27,3.62,3.81,0,0,0,0,0,0,-6.09,-8.84,0.65,-9.93,0,0,0,0,0,0,94.22,86.7,84.55,92.09,0,0,0,0,0,0,91.92,84.59,82.95,90.18,0,0,0,0,0,0
446861,2010,0,2,1,2,2,10.579,1,62,0,24,0,0,0,0,0,0,8.06,0,0,0,0,0,0,0,0,0,-0.13,-3.48,0,0,-0.75,0,0,0,0,0,0.19,-0.32,0,0,0.11,0,0,0,0,0,10.53,9.92,0,0,-2.43,0,0,0,0,0,-3.05,-6.43,0,0,4.11,0,0,0,0,0,95.51,83.56,0,0,81.94,0,0,0,0,0,93.24,83.56,0,0,79.51,0,0,0,0,0
446861,2011,14,38,2,74,384,4.228125,255,1347,115,356,0,0,0,0,0,0,6.61,1.96,2.61,0,6.18,0,0,0,0,0,0.13,-0.3,-0.22,0,-0.49,0,0,0,0,0,0.47,0.85,0.5,0,0.39,0,0,0,0,0,10.51,6.86,4.93,0,-1.89,0,0,0,0,0,-4.81,-7.44,-1.61,0,5.5,0,0,0,0,0,95.16,84.37,88.44,0,83.82,0,0,0,0,0,91.83,80.82,84.97,0,79.9,0,0,0,0,0
446861,2012,8,19,1,47,150,4.495,109,565,101,134,0,0,0,0,0,0,6.55,1.83,2.97,0,8.96,0,0,0,0,0,-0.01,-0.54,-0.41,0,-0.92,0,0,0,0,0,0.34,0.85,0.29,0,0.17,0,0,0,0,0,10.1,7.24,3.69,0,-3.21,0,0,0,0,0,-2.95,-6.02,0.72,0,4.72,0,0,0,0,0,95.13,85.02,85.95,0,82.45,0,0,0,0,0,92.09,80.95,83.16,0,78.85,0,0,0,0,0
446861,2013,5,21,3,31,90,5.548,79,329,143,54,0,0,0,0,0,0,5.78,0,6.99,0,1.85,0,0,0,0,0,0.01,-0.86,-0.79,0,-0.49,0,0,0,0,0,0.46,0.8,0.56,0,0.24,0,0,0,0,0,10.96,8.02,3.37,0,-4.39,0,0,0,0,0,-4.35,-7.35,-0.41,0,5.27,0,0,0,0,0,95.64,82.35,87.2,0,82.18,0,0,0,0,0,92.08,80.1,84.58,0,79.11,0,0,0,0,0
446899,2010,4,28,3,41,182,4.11746153846154,54,680,144,0,0,0,0,0,0,0,5.15,5.56,4.17,0,0,0,0,0,0,0,-0.67,-1.02,-0.57,0,0,0,0,0,0,0,-0.05,1.16,0.52,0,0,0,0,0,0,0,-4.39,-6.6,5.65,0,0,0,0,0,0,0,-9.28,-6.72,3.95,0,0,0,0,0,0,0,88.81,78.67,76.85,0,0,0,0,0,0,0,85.25,76.08,73.69,0,0,0,0,0,0,0
446899,2011,0,19,1,44,175,2.545,45,379,183,0,285,0,0,0,0,0,4.22,0,3.83,5.96,0,0,0,0,0,0,-0.73,-1.37,-0.36,-0.63,0,0,0,0,0,0,0.12,1.25,0.78,0.24,0,0,0,0,0,0,-7.59,-8.76,4.14,-6.6,0,0,0,0,0,0,-7.16,-3.72,6.49,-8.17,0,0,0,0,0,0,89.33,80.49,77.13,89.6,0,0,0,0,0,0,86.34,77.71,74.01,86.3,0,0,0,0,0,0
446899,2012,2,21,1,42,206,3.21150485436893,60,0,96,0,778,0,0,0,0,0,0,0,3.13,2.57,0,0,0,0,0,0,0,-1.48,-0.55,-0.89,0,0,0,0,0,0,0,1.51,0.62,0.16,0,0,0,0,0,0,0,-8.38,3.72,-5.84,0,0,0,0,0,0,0,-5.4,6.4,-8.35,0,0,0,0,0,0,0,81.24,78.06,90.34,0,0,0,0,0,0,0,79.16,75.31,87.08,0,0,0,0,0,0
446899,2013,3,22,3,44,219,3.40416438356164,184,0,120,0,667,0,0,0,0,0,0,2.72,2.5,3.9,0,0,0,0,0,0,0,-1.12,-0.34,-0.79,0,0,0,0,0,0,0,0.82,0.62,0.24,0,0,0,0,0,0,0,-7.8,3.75,-4.9,0,0,0,0,0,0,0,-5.77,6.97,-8.59,0,0,0,0,0,0,0,82.23,78.15,89.5,0,0,0,0,0,0,0,79.47,75.16,87,0,0,0,0,0,0
446899,2014,5,24,3,54,201,3.69916417910448,187,0,171,0,605,0,0,0,0,0,0,1.07,2.34,4.13,0,0,0,0,0,0,0,-1.27,-0.67,-0.83,0,0,0,0,0,0,0,0.33,0.42,0.25,0,0,0,0,0,0,0,-8.79,2.89,-6.31,0,0,0,0,0,0,0,-4.82,8.37,-7.64,0,0,0,0,0,0,0,80.64,75.85,88.87,0,0,0,0,0,0,0,77.96,73.53,85.53,0,0,0,0,0,0
446899,2015,3,17,1,36,204,3.44282352941176,207,0,102,0,626,0,0,0,0,0,0,0.97,4.9,3.35,0,0,0,0,0,0,0,-1.42,-0.82,-0.93,0,0,0,0,0,0,0,0.77,0.53,0.37,0,0,0,0,0,0,0,-8.75,3.71,-6.29,0,0,0,0,0,0,0,-4.85,6.29,-7.43,0,0,0,0,0,0,0,80.35,76.77,88.21,0,0,0,0,0,0,0,77.92,74.49,84.92,0,0,0,0,0,0
447744,2010,7,27,4,56,176,4.30627272727273,94,593,372,0,0,0,0,0,0,0,4.05,10.64,4.84,0,0,0,0,0,0,0,0.17,-0.49,-0.42,0,0,0,0,0,0,0,0.3,0.34,0.5,0,0,0,0,0,0,0,8.36,2.61,-1.26,0,0,0,0,0,0,0,8.1,5.04,-3.43,0,0,0,0,0,0,0,90.2,77.14,80.15,0,0,0,0,0,0,0,87.58,73.99,76.91,0,0,0,0,0,0,0
447744,2011,1,6,1,15,36,3.35833333333333,4,138,93,0,0,0,0,0,0,0,5.07,0,5.38,0,0,0,0,0,0,0,0.45,-0.12,-1.05,0,0,0,0,0,0,0,0.3,1.24,0.62,0,0,0,0,0,0,0,9.05,2.96,-0.65,0,0,0,0,0,0,0,8.63,6.72,-2.4,0,0,0,0,0,0,0,90,75.79,79.82,0,0,0,0,0,0,0,88.13,74.7,77.8,0,0,0,0,0,0,0
447744,2012,3,5,0,35,93,2.57887096774194,25,295,155,0,0,0,0,0,0,0,5.08,8,5.16,0,0,0,0,0,0,0,0,-0.58,-1.19,0,0,0,0,0,0,0,0.19,0.34,0.36,0,0,0,0,0,0,0,9.47,2.47,-0.08,0,0,0,0,0,0,0,8.35,7.1,-1.89,0,0,0,0,0,0,0,90.3,78.44,81.02,0,0,0,0,0,0,0,88.55,76.03,78.55,0,0,0,0,0,0,0
447744,2013,7,8,2,37,105,4.39085714285714,59,364,165,0,0,0,0,0,0,0,6.32,1.69,4.85,0,0,0,0,0,0,0,0.03,-0.79,-1.08,0,0,0,0,0,0,0,-0.08,0.26,0.28,0,0,0,0,0,0,0,8.85,2.05,-0.29,0,0,0,0,0,0,0,8.91,7.96,-1.6,0,0,0,0,0,0,0,90.93,82.18,80.81,0,0,0,0,0,0,0,87.55,77.07,77.91,0,0,0,0,0,0,0
447744,2014,2,3,0,4,11,10.4956363636364,2,52,23,0,0,0,0,0,0,0,9.62,0,13.04,0,0,0,0,0,0,0,0.27,-0.84,-1.01,0,0,0,0,0,0,0,0.28,-0.33,0.36,0,0,0,0,0,0,0,7.94,1.59,-1.96,0,0,0,0,0,0,0,8.71,9.94,-1.1,0,0,0,0,0,0,0,90.72,76.34,80.45,0,0,0,0,0,0,0,87.63,76.21,78.17,0,0,0,0,0,0,0
447755,2011,1,4,1,7,21,5.025,0,81,5,0,0,19,0,0,0,0,9.88,0,0,0,0,5.26,0,0,0,0,0.07,0,0.87,0,0,-0.46,0,0,0,0,0.1,0,0.16,0,0,0.18,0,0,0,0,10.49,0,2.46,0,0,2.98,0,0,0,0,-6.1,0,-3.46,0,0,-6.16,0,0,0,0,96.67,0,87.19,0,0,91.47,0,0,0,0,94.71,0,85.5,0,0,87.45,0,0,0,0
447755,2012,12,26,5,92,198,4.07984848484849,0,729,43,0,1,433,0,0,0,0,5.08,0,2.33,100,0,4.62,0,0,0,0,0.02,0,-0.52,-0.1,0,-0.76,0,0,0,0,0.32,0,0.36,-0.15,0,0.3,0,0,0,0,10.54,0,3.95,8.36,0,2.75,0,0,0,0,-5.99,0,1.33,-14.63,0,-6.81,0,0,0,0,98.43,0,90.42,93.65,0,90.88,0,0,0,0,95.3,0,86.8,93.65,0,87.38,0,0,0,0
447755,2013,4,29,2,82,176,2.72413636363636,0,703,119,0,0,185,0,0,0,0,6.26,0,4.2,0,0,1.62,0,0,0,0,-0.05,0,-0.86,0,0,-0.97,0,0,0,0,0.2,0,0.44,0,0,0.34,0,0,0,0,10.56,0,2.54,0,0,2.56,0,0,0,0,-6.03,0,1.88,0,0,-7.08,0,0,0,0,98.86,0,90.61,0,0,90.8,0,0,0,0,95.41,0,86.86,0,0,87.82,0,0,0,0
447755,2014,3,19,3,21,77,5.58654545454545,0,310,56,0,0,111,0,0,0,0,6.13,0,1.79,0,0,2.7,0,0,0,0,0.05,0,-0.83,0,0,-0.63,0,0,0,0,0.08,0,0.53,0,0,0.46,0,0,0,0,10.22,0,2.07,0,0,1.59,0,0,0,0,-5.93,0,1.75,0,0,-7.18,0,0,0,0,96.4,0,88.75,0,0,91.12,0,0,0,0,94.27,0,86.03,0,0,87.23,0,0,0,0
447755,2015,5,14,1,30,88,4.83854545454545,0,321,58,0,0,163,0,0,0,0,4.98,0,13.79,0,0,1.23,0,0,0,0,0.09,0,-0.62,0,0,-1.03,0,0,0,0,0.25,0,0.49,0,0,0.25,0,0,0,0,10.81,0,2.88,0,0,3.02,0,0,0,0,-6.18,0,2.16,0,0,-6.76,0,0,0,0,96.45,0,88.82,0,0,90.39,0,0,0,0,94.29,0,86.17,0,0,87.82,0,0,0,0
448147,2010,25,40,4,68,483,5.07278881987578,325,126,0,242,1345,0,230,0,0,0,6.35,4.92,0,6.02,7.85,0,7.39,0,0,0,0.03,-0.72,0,-0.28,-0.44,0,-0.48,0,0,0,0.09,0.41,0,0.14,0.3,0,0.27,0,0,0,9.48,5.94,0,6.13,-3,0,6.65,0,0,0,-5.18,-7.96,0,-8.29,2.97,0,-0.21,0,0,0,94.07,87.42,0,95.02,83.77,0,92.68,0,0,0,91.62,83.74,0,91.47,79.84,0,88.83,0,0,0
448147,2011,19,54,4,76,445,4.83848314606742,347,80,0,322,1314,0,361,0,0,0,3.75,4.61,0,5.63,4.97,0,5.54,0,0,0,-0.12,-0.78,0,-0.48,-0.64,0,-0.49,0,0,0,0.16,0.53,0,0.04,0.28,0,-0.02,0,0,0,10.09,5.39,0,5.81,-4.28,0,5.83,0,0,0,-4.68,-7.08,0,-8,3.54,0,1.25,0,0,0,93.72,87.66,0,94.78,81.01,0,92.96,0,0,0,90.8,83.75,0,90.36,77.38,0,87.99,0,0,0
448147,2012,23,26,1,42,296,6.095,219,138,72,213,840,0,132,0,0,0,5.8,4.57,13.89,3.69,9.39,0,2.27,0,0,0,0.01,-0.36,-0.49,-0.43,-0.51,0,-0.11,0,0,0,-0.04,0.43,0.48,-0.01,0.12,0,0.14,0,0,0,9.21,6.45,-0.08,5.82,-4.44,0,6.18,0,0,0,-5.27,-6.49,1.99,-8.09,2.82,0,-0.02,0,0,0,94.53,86.35,89.48,95.43,83.62,0,92.39,0,0,0,92.11,82.88,83.04,90.92,78.09,0,88.58,0,0,0
448159,2010,18,63,3,129,366,4.50522950819672,0,1258,0,359,0,607,0,0,0,0,6.04,0,0,0,4.74,5.11,0,0,0,0,-0.22,0,0,0,-0.94,-0.9,0,0,0,0,0.08,0,0,0,0.18,0.19,0,0,0,0,9.74,0,0,0,-4.7,4.66,0,0,0,0,5.66,0,0,0,-1.01,5.22,0,0,0,0,98.08,0,0,0,84.16,89.68,0,0,0,0,93.36,0,0,0,78.06,85.48,0,0,0,0
448159,2012,3,35,3,61,176,3.62340909090909,0,620,0,208,0,277,0,0,0,0,6.94,0,0,0,3.37,3.61,0,0,0,0,-0.22,0,0,0,-0.71,-0.94,0,0,0,0,0.3,0,0,0,0.44,0.29,0,0,0,0,9.71,0,0,0,-3.16,3.05,0,0,0,0,6.8,0,0,0,-3.21,5.73,0,0,0,0,96.86,0,0,0,86,89.18,0,0,0,0,93.23,0,0,0,77.48,85.24,0,0,0,0
448159,2013,5,15,1,56,138,3.06973913043478,0,364,320,0,0,86,0,0,0,0,8.24,0,5.63,0,0,1.16,0,0,0,0,-0.08,0,-0.46,0,0,-1.32,0,0,0,0,0.05,0,0.39,0,0,0.35,0,0,0,0,8.95,0,-0.47,0,0,1.2,0,0,0,0,5.96,0,-0.48,0,0,6.47,0,0,0,0,97.02,0,88.39,0,0,89.03,0,0,0,0,94.43,0,83.71,0,0,86.35,0,0,0,0
448159,2014,4,18,1,34,110,4.25018181818182,0,263,260,0,18,82,0,0,0,0,5.32,0,5.77,5.56,0,1.22,0,0,0,0,-0.12,0,-0.66,-0.37,0,-1.07,0,0,0,0,0.15,0,0.6,0.5,0,0.42,0,0,0,0,8.98,0,1,7.25,0,2.64,0,0,0,0,6.5,0,-0.34,9.2,0,6.8,0,0,0,0,96.87,0,87.06,96.29,0,88.28,0,0,0,0,93.98,0,83.72,93.8,0,85.16,0,0,0,0
448159,2015,2,6,0,23,97,3.07214432989691,0,298,169,0,0,26,0,0,0,0,5.37,0,2.37,0,0,3.85,0,0,0,0,-0.22,0,-0.95,0,0,-1.39,0,0,0,0,0.07,0,0.59,0,0,0.63,0,0,0,0,7.86,0,0.76,0,0,2.23,0,0,0,0,7.53,0,-0.12,0,0,7.26,0,0,0,0,96.42,0,87.14,0,0,87.45,0,0,0,0,93.34,0,83.39,0,0,84.32,0,0,0,0
448165,2010,6,17,0,59,219,3.22968493150685,55,298,184,0,552,0,0,0,0,0,5.7,3.64,8.15,8.88,0,0,0,0,0,0,0.61,-0.77,-0.24,-0.11,0,0,0,0,0,0,0.29,0.63,0.32,0.33,0,0,0,0,0,0,9.61,5.08,1.27,6.54,0,0,0,0,0,0,-6.01,-8.08,2.59,-9.49,0,0,0,0,0,0,98.27,90.35,88.78,97.33,0,0,0,0,0,0,94.68,88.25,85.99,94.37,0,0,0,0,0,0
448165,2011,10,13,4,34,197,4.74581218274112,39,254,118,0,472,0,62,0,0,0,6.3,0,10.17,6.57,0,0,4.84,0,0,0,0.37,-1.35,-0.4,-0.17,0,0,-0.66,0,0,0,0.19,0.36,0.29,0.17,0,0,0.58,0,0,0,8.9,4.69,1.37,6.24,0,0,4.78,0,0,0,-5.15,-7.84,2.34,-8.48,0,0,0.83,0,0,0,97,89.5,89.29,96.27,0,0,91.34,0,0,0,93.8,87.64,85.24,93.51,0,0,89.13,0,0,0
448165,2012,5,4,0,18,88,4.49272727272727,64,183,42,0,128,0,25,0,0,0,7.65,9.38,7.14,7.03,0,0,8,0,0,0,0.25,-0.48,-0.75,-0.12,0,0,-0.68,0,0,0,0.3,0.77,0.29,0.23,0,0,0.46,0,0,0,8.74,2.68,2.58,6.1,0,0,5.39,0,0,0,-5.39,-6.77,1.77,-8.86,0,0,0.63,0,0,0,96.43,89.62,89.38,95.69,0,0,90.67,0,0,0,93.53,87.91,86.04,92.8,0,0,88.02,0,0,0
448178,2010,2,29,2,61,177,3.02815254237288,1,618,0,105,0,0,276,0,0,0,7.12,0,0,0,2.86,0,6.52,0,0,0,0.01,-0.89,0,0,-1.12,0,-0.87,0,0,0,0.49,-0.39,0,0,0.27,0,0.2,0,0,0,8.78,5.96,0,0,-8.26,0,2.1,0,0,0,-0.83,-3.45,0,0,5.29,0,2.27,0,0,0,99.42,92.67,0,0,86.37,0,93.39,0,0,0,96.45,92.67,0,0,83.6,0,90.68,0,0,0
448178,2011,2,9,1,6,39,6.40961538461538,3,156,0,30,0,0,30,0,0,0,10.26,0,0,0,6.67,0,10,0,0,0,-0.22,-1.71,0,0,-1.5,0,-0.57,0,0,0,0.43,0.36,0,0,0.14,0,0.13,0,0,0,8.44,3.02,0,0,-6.55,0,4.14,0,0,0,-2.18,-3.36,0,0,4.55,0,1.23,0,0,0,98.13,91.2,0,0,85.73,0,95.67,0,0,0,94.24,90.42,0,0,83.43,0,91.76,0,0,0
448178,2012,3,12,2,38,134,3.20694029850746,0,448,0,93,89,0,103,0,0,0,6.47,0,0,1.12,2.15,0,9.71,0,0,0,0.18,0,0,-0.36,-1.13,0,-1.04,0,0,0,0.38,0,0,0.73,0.08,0,0.29,0,0,0,9.28,0,0,6.24,-5.72,0,3.7,0,0,0,-3.96,0,0,-8.26,2.61,0,0.76,0,0,0,100.73,0,0,99.79,88.65,0,95.41,0,0,0,97.24,0,0,96.55,85.24,0,92.9,0,0,0
448178,2013,3,14,1,36,108,3.38133333333333,3,531,0,64,0,0,72,0,0,0,4.52,0,0,0,1.56,0,4.17,0,0,0,0.08,-1.27,0,0,-1.16,0,-1.04,0,0,0,0.36,-0.04,0,0,0.3,0,0.42,0,0,0,9.44,5.82,0,0,-5.73,0,4.31,0,0,0,-4.05,-5.26,0,0,2.94,0,0.16,0,0,0,99.57,92.59,0,0,86.53,0,94.08,0,0,0,96.31,91.73,0,0,83.29,0,91.52,0,0,0
448178,2014,4,23,2,75,195,2.77815384615385,187,708,0,241,12,0,0,0,0,0,6.36,1.07,0,8.33,5.39,0,0,0,0,0,0.11,-0.75,0,0.24,-1.27,0,0,0,0,0,0.35,0.53,0,-0.25,0.39,0,0,0,0,0,9.3,5.06,0,5.63,-6.9,0,0,0,0,0,-5.27,-8.77,0,-9.71,3.73,0,0,0,0,0,99.39,90.43,0,96.6,87.69,0,0,0,0,0,96.24,86.91,0,95.16,84.48,0,0,0,0,0
448178,2015,5,27,0,59,209,3.53591387559809,111,749,0,260,0,0,0,0,0,0,5.07,1.8,0,0,1.54,0,0,0,0,0,-0.01,-0.94,0,0,-1.42,0,0,0,0,0,0.56,0.87,0,0,0.25,0,0,0,0,0,10.53,7.3,0,0,-7.35,0,0,0,0,0,-3.35,-7.69,0,0,4.6,0,0,0,0,0,98.42,91.58,0,0,85.68,0,0,0,0,0,95.39,86.03,0,0,82.9,0,0,0,0,0
448252,2011,1,6,0,5,33,4.93409090909091,9,0,34,0,127,0,0,0,0,0,0,0,2.94,3.15,0,0,0,0,0,0,0,-0.38,-1.14,-0.44,0,0,0,0,0,0,0,0.95,0.38,0.19,0,0,0,0,0,0,0,3.01,-2.91,5.32,0,0,0,0,0,0,0,-6.95,2.56,-6.73,0,0,0,0,0,0,0,86.46,82.69,91.69,0,0,0,0,0,0,0,83.86,78.14,89.23,0,0,0,0,0,0
448252,2012,2,6,3,7,64,4.923125,16,0,50,0,276,0,0,0,0,0,0,6.25,8,3.99,0,0,0,0,0,0,0,-0.77,-1.17,-0.46,0,0,0,0,0,0,0,0.79,0.28,0.3,0,0,0,0,0,0,0,2.24,-3.62,3.96,0,0,0,0,0,0,0,-8.23,2.09,-7.11,0,0,0,0,0,0,0,86.14,82.1,92.2,0,0,0,0,0,0,0,84.15,79.64,89.61,0,0,0,0,0,0
448269,2010,26,51,7,81,510,5.13782352941177,277,793,657,0,869,0,0,0,0,0,7.82,1.81,5.78,5.52,0,0,0,0,0,0,-0.12,-0.74,-0.74,-0.52,0,0,0,0,0,0,0.18,0.98,0.56,0.24,0,0,0,0,0,0,7.78,1.26,-0.52,3.9,0,0,0,0,0,0,-6.27,-8.07,1.67,-8.92,0,0,0,0,0,0,94.62,86.74,86.82,94.53,0,0,0,0,0,0,91.49,83.29,82.56,90.33,0,0,0,0,0,0
448269,2011,16,32,3,61,303,4.91608910891089,159,737,416,0,325,0,0,0,0,0,5.43,1.89,4.09,2.15,0,0,0,0,0,0,-0.19,-0.82,-0.71,-0.53,0,0,0,0,0,0,0.25,0.79,0.46,0.15,0,0,0,0,0,0,7.01,1.79,1.65,4.3,0,0,0,0,0,0,-7.82,-8.17,-0.1,-9.66,0,0,0,0,0,0,94.64,89.55,89.46,94.3,0,0,0,0,0,0,91.9,85.16,85.13,91.71,0,0,0,0,0,0
448269,2012,2,7,1,18,89,3.56691011235955,13,0,140,0,259,0,0,0,0,0,0,0,3.57,8.49,0,0,0,0,0,0,0,-0.46,-0.67,-0.43,0,0,0,0,0,0,0,1.22,0.35,0.09,0,0,0,0,0,0,0,4.24,2.59,7.03,0,0,0,0,0,0,0,-8.89,-0.29,-7.98,0,0,0,0,0,0,0,86.6,87.97,94.54,0,0,0,0,0,0,0,84.6,85.73,92.26,0,0,0,0,0,0
