"Year","Fourseam","Change","Curve","pfx_var","mlbam_id","Sinker","Slider","Cutter","Split","Slow.Curve","Screwball","Knuckler"
2012,-0.34,0.28,NA,"hloc",502522,0,-0.42,NA,NA,NA,NA,NA
2014,0.25,0,NA,"hloc",502522,1.45,0.07,NA,NA,NA,NA,NA
2015,0.31,0.95,NA,"hloc",502522,0,0.35,NA,NA,NA,NA,NA
2011,9.14,4.93,NA,"pfx_z",502522,0,0.77,NA,NA,NA,NA,NA
2012,8.62,4.3,NA,"pfx_z",502522,0,3.01,NA,NA,NA,NA,NA
2014,9.96,0,NA,"pfx_z",502522,7.81,-0.28,NA,NA,NA,NA,NA
2015,8.54,4.8,NA,"pfx_z",502522,0,2.58,NA,NA,NA,NA,NA
2011,-4.72,-7.99,NA,"pfx_x",502522,0,3.47,NA,NA,NA,NA,NA
2012,-3.39,-8.66,NA,"pfx_x",502522,0,5.28,NA,NA,NA,NA,NA
2014,-4.19,0,NA,"pfx_x",502522,-6.75,5.22,NA,NA,NA,NA,NA
2015,-4.11,-7.82,NA,"pfx_x",502522,0,1.47,NA,NA,NA,NA,NA
2011,96.06,83.78,NA,"maxmph",502522,0,86.83,NA,NA,NA,NA,NA
2012,94.21,83.83,NA,"maxmph",502522,0,86.23,NA,NA,NA,NA,NA
2014,95.07,0,NA,"maxmph",502522,93.76,86.48,NA,NA,NA,NA,NA
2015,96.78,89.54,NA,"maxmph",502522,0,90.22,NA,NA,NA,NA,NA
2011,93.46,82.67,NA,"mph",502522,0,84.22,NA,NA,NA,NA,NA
2012,93.02,83.83,NA,"mph",502522,0,85.38,NA,NA,NA,NA,NA
2014,93.27,0,NA,"mph",502522,92.73,83.24,NA,NA,NA,NA,NA
2015,94.55,88.38,NA,"mph",502522,0,86.82,NA,NA,NA,NA,NA
2008,5.26,0,3.7,"bway",461848,0,8.16,NA,NA,NA,NA,NA
2011,7.94,0,5,"bway",461848,0,3.7,NA,NA,NA,NA,NA
2012,5.02,0,8.64,"bway",461848,25,7.54,NA,NA,NA,NA,NA
2013,0,0,0,"bway",461848,0,25,NA,NA,NA,NA,NA
2014,8.7,0,0,"bway",461848,0,0,NA,NA,NA,NA,NA
2008,0.37,0,-1.31,"vloc",461848,0,-0.23,NA,NA,NA,NA,NA
2011,0.24,0,-0.61,"vloc",461848,-0.64,-0.01,NA,NA,NA,NA,NA
2012,0.29,0,-0.75,"vloc",461848,-0.69,-0.46,NA,NA,NA,NA,NA
2013,1.01,-1.74,-1.06,"vloc",461848,0.42,-1.03,NA,NA,NA,NA,NA
2014,0.12,-0.02,-1.32,"vloc",461848,0,-0.75,NA,NA,NA,NA,NA
2008,0.36,0,0.63,"hloc",461848,0,0.26,NA,NA,NA,NA,NA
2011,0.2,0,0.19,"hloc",461848,0.23,0.37,NA,NA,NA,NA,NA
2012,0.36,0,0.5,"hloc",461848,0.26,0.6,NA,NA,NA,NA,NA
2013,0.1,0.25,0.97,"hloc",461848,-2.01,0.47,NA,NA,NA,NA,NA
2014,0.42,1.25,-0.4,"hloc",461848,0,0.61,NA,NA,NA,NA,NA
2008,8.46,0,-5.11,"pfx_z",461848,0,3.55,NA,NA,NA,NA,NA
2011,10.28,0,-5.04,"pfx_z",461848,7.78,2.94,NA,NA,NA,NA,NA
2012,9.93,0,-6.33,"pfx_z",461848,5.67,1.76,NA,NA,NA,NA,NA
2013,10.41,3.92,-5.82,"pfx_z",461848,5.65,2.49,NA,NA,NA,NA,NA
2014,9.42,1.28,-5.2,"pfx_z",461848,0,1.68,NA,NA,NA,NA,NA
2008,-4.49,0,4.01,"pfx_x",461848,0,1.16,NA,NA,NA,NA,NA
2011,-4.07,0,3.88,"pfx_x",461848,-7.31,1.2,NA,NA,NA,NA,NA
2012,-5.19,0,4.79,"pfx_x",461848,-10.28,1.81,NA,NA,NA,NA,NA
2013,-5.06,-10.24,3.57,"pfx_x",461848,-8.43,1.68,NA,NA,NA,NA,NA
2014,-3.94,-7.71,4,"pfx_x",461848,0,2.22,NA,NA,NA,NA,NA
2008,94.82,0,77.68,"maxmph",461848,0,88.97,NA,NA,NA,NA,NA
2011,95.78,0,77.95,"maxmph",461848,94.68,87.67,NA,NA,NA,NA,NA
2012,97.07,0,76.67,"maxmph",461848,94.44,88.09,NA,NA,NA,NA,NA
2013,94.22,85.21,72.81,"maxmph",461848,91.19,84.24,NA,NA,NA,NA,NA
2014,95.15,83.18,73.69,"maxmph",461848,0,85.61,NA,NA,NA,NA,NA
2008,92.7,0,74.6,"mph",461848,0,85.79,NA,NA,NA,NA,NA
2011,93.74,0,74.08,"mph",461848,92.87,85.34,NA,NA,NA,NA,NA
2012,93.98,0,73.15,"mph",461848,93.66,84.36,NA,NA,NA,NA,NA
2013,93.01,84.31,71.02,"mph",461848,90.8,82.44,NA,NA,NA,NA,NA
2014,93.28,82.99,73.07,"mph",461848,0,83.88,NA,NA,NA,NA,NA
2008,7.75,9.43,NA,"bway",453192,5.22,2.71,NA,NA,NA,NA,NA
2009,6.64,5.69,NA,"bway",453192,5.77,4.76,NA,NA,NA,NA,NA
2010,6.35,6.61,NA,"bway",453192,14.29,4.31,NA,NA,NA,NA,NA
2011,5.98,4.81,NA,"bway",453192,2.08,3.48,NA,NA,NA,NA,NA
2012,6.61,5.56,NA,"bway",453192,10.42,5.95,NA,NA,NA,NA,NA
2013,4.46,0,NA,"bway",453192,0,5,NA,NA,NA,NA,NA
2014,6.98,0,NA,"bway",453192,0,6.96,NA,NA,NA,NA,NA
2015,6.99,0,NA,"bway",453192,0,4.8,NA,NA,NA,NA,NA
2008,0.04,-0.14,NA,"vloc",453192,-0.2,-0.83,NA,NA,NA,NA,NA
2009,-0.16,-0.27,NA,"vloc",453192,-0.26,-0.94,NA,NA,NA,NA,NA
2010,-0.02,-0.43,NA,"vloc",453192,-0.47,-0.64,NA,NA,NA,NA,NA
2011,0.13,-0.45,NA,"vloc",453192,-0.1,-0.68,NA,NA,NA,NA,NA
2012,0.13,-0.02,NA,"vloc",453192,-0.08,-0.34,NA,NA,NA,NA,NA
2013,-0.02,0,NA,"vloc",453192,0,-0.61,NA,NA,NA,NA,NA
2014,0.1,-1.85,NA,"vloc",453192,0,-0.73,NA,NA,NA,NA,NA
2015,0,0,NA,"vloc",453192,0,-0.92,NA,NA,NA,NA,NA
2008,0.09,0.23,NA,"hloc",453192,0.31,0.11,NA,NA,NA,NA,NA
2009,0.11,0.23,NA,"hloc",453192,0.25,0.29,NA,NA,NA,NA,NA
2010,0.24,0.12,NA,"hloc",453192,-0.07,0.46,NA,NA,NA,NA,NA
2011,0.09,0.31,NA,"hloc",453192,0.58,0.02,NA,NA,NA,NA,NA
2012,0.25,0.12,NA,"hloc",453192,0.6,0.54,NA,NA,NA,NA,NA
2013,0.16,0,NA,"hloc",453192,0,0.18,NA,NA,NA,NA,NA
2014,0.28,2.56,NA,"hloc",453192,0,0.15,NA,NA,NA,NA,NA
2015,0.11,0,NA,"hloc",453192,0,-0.11,NA,NA,NA,NA,NA
2008,8.31,8.42,NA,"pfx_z",453192,5.99,-3.76,NA,NA,NA,NA,NA
2009,10.29,9.37,NA,"pfx_z",453192,8.77,-3.83,NA,NA,NA,NA,NA
2010,8.75,7.99,NA,"pfx_z",453192,6.94,-5.04,NA,NA,NA,NA,NA
2011,8.28,5.37,NA,"pfx_z",453192,5.15,-5.28,NA,NA,NA,NA,NA
2012,6.96,5.21,NA,"pfx_z",453192,2.91,-2.2,NA,NA,NA,NA,NA
2013,8.31,0,NA,"pfx_z",453192,0,-0.94,NA,NA,NA,NA,NA
2014,9.4,4.9,NA,"pfx_z",453192,0,-1.61,NA,NA,NA,NA,NA
2015,8.7,0,NA,"pfx_z",453192,0,-1.73,NA,NA,NA,NA,NA
2008,7.01,6.81,NA,"pfx_x",453192,10.65,-5.06,NA,NA,NA,NA,NA
2009,4.87,4.46,NA,"pfx_x",453192,7.66,-3.98,NA,NA,NA,NA,NA
2010,4.52,3.74,NA,"pfx_x",453192,10.71,-4.83,NA,NA,NA,NA,NA
2011,5.03,5.63,NA,"pfx_x",453192,8.72,-5.65,NA,NA,NA,NA,NA
2012,7.72,7.17,NA,"pfx_x",453192,10.7,-5.96,NA,NA,NA,NA,NA
2013,7.16,0,NA,"pfx_x",453192,0,-3.06,NA,NA,NA,NA,NA
2014,4.68,4.25,NA,"pfx_x",453192,0,-4.99,NA,NA,NA,NA,NA
2015,5.75,0,NA,"pfx_x",453192,0,-4.2,NA,NA,NA,NA,NA
2008,98.34,88.94,NA,"maxmph",453192,98.84,83.72,NA,NA,NA,NA,NA
2009,98.06,87.67,NA,"maxmph",453192,96.73,83.1,NA,NA,NA,NA,NA
2010,95.71,88.02,NA,"maxmph",453192,94.33,81.79,NA,NA,NA,NA,NA
2011,98.67,86.86,NA,"maxmph",453192,98.17,84.72,NA,NA,NA,NA,NA
2012,98.71,90.84,NA,"maxmph",453192,97.6,87.59,NA,NA,NA,NA,NA
2013,99.25,0,NA,"maxmph",453192,0,89.62,NA,NA,NA,NA,NA
2014,98.41,90.8,NA,"maxmph",453192,0,90.32,NA,NA,NA,NA,NA
2015,99.2,0,NA,"maxmph",453192,0,88.66,NA,NA,NA,NA,NA
2008,92.8,85.07,NA,"mph",453192,91.89,77.89,NA,NA,NA,NA,NA
2009,92,83.8,NA,"mph",453192,91.95,77.82,NA,NA,NA,NA,NA
2010,91.82,83.9,NA,"mph",453192,92.45,78.35,NA,NA,NA,NA,NA
2011,93.05,83.58,NA,"mph",453192,93.05,78.88,NA,NA,NA,NA,NA
2012,95.6,87.76,NA,"mph",453192,95.08,83.44,NA,NA,NA,NA,NA
2013,95.93,0,NA,"mph",453192,0,86.41,NA,NA,NA,NA,NA
2014,94.94,90.8,NA,"mph",453192,0,84.93,NA,NA,NA,NA,NA
2015,95.1,0,NA,"mph",453192,0,84.46,NA,NA,NA,NA,NA
2011,3.86,7.91,0,"bway",489119,6.43,0,0,NA,NA,NA,NA
2012,6.41,4.31,9.76,"bway",489119,5.82,6.68,0,NA,NA,NA,NA
2013,5.58,6.41,3.39,"bway",489119,6.25,2.41,0,NA,NA,NA,NA
2014,5.89,4.48,8.45,"bway",489119,4.14,2.94,0,NA,NA,NA,NA
2015,3.33,2.98,4.14,"bway",489119,4.33,2.19,3.85,NA,NA,NA,NA
2011,-0.03,-0.72,-0.65,"vloc",489119,-0.47,-1.27,0,NA,NA,NA,NA
2012,-0.16,-0.75,-0.75,"vloc",489119,-0.43,-1.17,0,NA,NA,NA,NA
2013,-0.15,-0.81,-0.87,"vloc",489119,-0.41,-1.28,0,NA,NA,NA,NA
2014,-0.34,-0.76,-1.12,"vloc",489119,-0.51,-1.12,0,NA,NA,NA,NA
2015,-0.43,-1.25,-1.4,"vloc",489119,-0.62,-1.4,-0.39,NA,NA,NA,NA
2011,-0.19,0.41,-0.24,"hloc",489119,0.35,-0.23,0,NA,NA,NA,NA
2012,-0.03,0.27,-0.3,"hloc",489119,0.27,-0.18,0,NA,NA,NA,NA
2013,-0.06,0.17,-0.47,"hloc",489119,0.27,-0.03,0,NA,NA,NA,NA
2014,-0.03,0.31,0.19,"hloc",489119,0.51,-0.25,0,NA,NA,NA,NA
2015,-0.4,0.43,0.07,"hloc",489119,0.24,0.05,-0.45,NA,NA,NA,NA
2011,9.29,7.68,-7.24,"pfx_z",489119,8.8,-2.99,0,NA,NA,NA,NA
2012,10.65,8.62,-4.73,"pfx_z",489119,9.59,-1.1,0,NA,NA,NA,NA
2013,9.82,7.68,-6.12,"pfx_z",489119,8.92,0.2,0,NA,NA,NA,NA
2014,9.71,7.96,-4.94,"pfx_z",489119,8.3,1.6,0,NA,NA,NA,NA
2015,9.86,6.5,-5.94,"pfx_z",489119,8.68,0.15,6.28,NA,NA,NA,NA
2011,5.03,8.08,-2.86,"pfx_x",489119,8.3,-0.86,0,NA,NA,NA,NA
2012,5.23,8.72,-3.54,"pfx_x",489119,8.08,-1.29,0,NA,NA,NA,NA
2013,5.87,9.17,-2,"pfx_x",489119,8.88,-0.54,0,NA,NA,NA,NA
2014,5.02,8.8,-2.44,"pfx_x",489119,8.42,-0.78,0,NA,NA,NA,NA
2015,4.01,9.47,-2.12,"pfx_x",489119,8.29,-1.01,1.4,NA,NA,NA,NA
2011,95.05,83.2,78.02,"maxmph",489119,94.57,81.8,0,NA,NA,NA,NA
2012,95.29,84.79,80.74,"maxmph",489119,96.01,86.27,0,NA,NA,NA,NA
2013,95.81,87.58,81.97,"maxmph",489119,95.54,88.8,0,NA,NA,NA,NA
2014,95.65,86.57,82.97,"maxmph",489119,95.92,91.86,0,NA,NA,NA,NA
2015,95.51,87.39,85.47,"maxmph",489119,95.95,90.51,91.94,NA,NA,NA,NA
2011,91.1,79.69,74.51,"mph",489119,90.77,78.81,0,NA,NA,NA,NA
2012,92.14,81.85,76.85,"mph",489119,91.6,82.43,0,NA,NA,NA,NA
2013,92.1,83.57,77.44,"mph",489119,91.64,84.19,0,NA,NA,NA,NA
2014,92.33,83.43,78.91,"mph",489119,91.84,86.3,0,NA,NA,NA,NA
2015,91.69,83.57,77.52,"mph",489119,91.44,85.02,89.13,NA,NA,NA,NA
2008,0,NA,NA,"bway",425446,NA,NA,NA,NA,NA,NA,NA
2010,0,NA,NA,"bway",425446,NA,NA,NA,NA,NA,NA,NA
2008,-1.05,NA,NA,"vloc",425446,NA,NA,NA,NA,NA,NA,NA
2010,-0.65,NA,NA,"vloc",425446,NA,NA,NA,NA,NA,NA,NA
2008,0.65,NA,NA,"hloc",425446,NA,NA,NA,NA,NA,NA,NA
2010,0.59,NA,NA,"hloc",425446,NA,NA,NA,NA,NA,NA,NA
2008,4.65,NA,NA,"pfx_z",425446,NA,NA,NA,NA,NA,NA,NA
2010,4.01,NA,NA,"pfx_z",425446,NA,NA,NA,NA,NA,NA,NA
2008,-5.6,NA,NA,"pfx_x",425446,NA,NA,NA,NA,NA,NA,NA
2010,-7.38,NA,NA,"pfx_x",425446,NA,NA,NA,NA,NA,NA,NA
2008,74.89,NA,NA,"maxmph",425446,NA,NA,NA,NA,NA,NA,NA
2010,72.67,NA,NA,"maxmph",425446,NA,NA,NA,NA,NA,NA,NA
2008,71.22,NA,NA,"mph",425446,NA,NA,NA,NA,NA,NA,NA
2010,69.5,NA,NA,"mph",425446,NA,NA,NA,NA,NA,NA,NA
2011,11.67,37.5,5.88,"bway",571945,0,0,NA,NA,NA,NA,NA
2012,7.3,6.25,7.25,"bway",571945,5.07,0,NA,NA,NA,NA,NA
2013,6.06,0,12.5,"bway",571945,5.56,0,NA,NA,NA,NA,NA
2014,7.76,8.14,4.63,"bway",571945,8.44,6.62,NA,NA,NA,NA,NA
2011,0.15,-0.39,0.13,"vloc",571945,0.03,0,NA,NA,NA,NA,NA
2012,-0.2,0.04,-0.43,"vloc",571945,-0.33,0,NA,NA,NA,NA,NA
2013,-0.34,-0.26,-0.2,"vloc",571945,-0.26,0,NA,NA,NA,NA,NA
2014,0.08,-0.16,-0.36,"vloc",571945,-0.09,-0.54,NA,NA,NA,NA,NA
2011,-0.01,0.2,0.23,"hloc",571945,0.28,0,NA,NA,NA,NA,NA
2012,0.29,0.14,0.27,"hloc",571945,0.57,0,NA,NA,NA,NA,NA
2013,0.24,0.34,0.21,"hloc",571945,0.33,0,NA,NA,NA,NA,NA
2014,0.06,0.62,0.26,"hloc",571945,0.17,0.53,NA,NA,NA,NA,NA
2011,7.49,4.01,-9.67,"pfx_z",571945,6.24,0,NA,NA,NA,NA,NA
2012,6.63,4.58,-9.82,"pfx_z",571945,6.77,0,NA,NA,NA,NA,NA
2013,8.49,2.68,-9.64,"pfx_z",571945,7,0,NA,NA,NA,NA,NA
2014,8.55,4.93,-9.69,"pfx_z",571945,6.79,1.76,NA,NA,NA,NA,NA
2011,-3.15,-9.15,5.64,"pfx_x",571945,-6.97,0,NA,NA,NA,NA,NA
2012,-2.72,-8.23,6.89,"pfx_x",571945,-7.2,0,NA,NA,NA,NA,NA
2013,-3.4,-11.49,4.46,"pfx_x",571945,-9.64,0,NA,NA,NA,NA,NA
2014,-4.01,-7.73,6.21,"pfx_x",571945,-7.6,2.49,NA,NA,NA,NA,NA
2011,97.84,88.42,79.71,"maxmph",571945,96.81,0,NA,NA,NA,NA,NA
2012,98.77,91.22,81.32,"maxmph",571945,97.61,0,NA,NA,NA,NA,NA
2013,97.83,87.47,78.64,"maxmph",571945,97.57,0,NA,NA,NA,NA,NA
2014,97.65,89.65,79.07,"maxmph",571945,98.01,90.66,NA,NA,NA,NA,NA
2011,94.36,85.38,77,"mph",571945,93.62,0,NA,NA,NA,NA,NA
2012,94.1,85.81,76.94,"mph",571945,94,0,NA,NA,NA,NA,NA
2013,94.28,84.94,76.9,"mph",571945,92.95,0,NA,NA,NA,NA,NA
2014,93.73,85.98,75.4,"mph",571945,93.36,86.84,NA,NA,NA,NA,NA
2008,3.41,0,NA,"bway",467726,0,10.71,NA,NA,NA,NA,NA
2009,5.39,4,NA,"bway",467726,0,10.36,NA,NA,NA,NA,NA
2010,5.79,2.33,NA,"bway",467726,33.33,2.84,NA,NA,NA,NA,NA
2011,5.43,2.86,NA,"bway",467726,4.59,6.78,NA,NA,NA,NA,NA
2012,6.68,2.78,NA,"bway",467726,2.22,6.29,NA,NA,NA,NA,NA
2013,6.07,3.85,NA,"bway",467726,4.55,2.04,NA,NA,NA,NA,NA
2008,-0.18,0.04,NA,"vloc",467726,0,-0.92,NA,NA,NA,NA,NA
2009,0.15,-0.57,NA,"vloc",467726,0,-0.47,NA,NA,NA,NA,NA
2010,0.16,-0.71,NA,"vloc",467726,-0.26,-0.35,NA,NA,NA,NA,NA
2011,0.04,-0.75,NA,"vloc",467726,-0.37,-0.47,NA,NA,NA,NA,NA
2012,-0.02,-0.61,NA,"vloc",467726,-0.48,-0.59,NA,NA,NA,NA,NA
2013,0.04,-0.39,NA,"vloc",467726,-0.58,-0.64,NA,NA,NA,NA,NA
2008,0.16,0.76,NA,"hloc",467726,0,0.35,NA,NA,NA,NA,NA
2009,0.28,0.5,NA,"hloc",467726,0,0.17,NA,NA,NA,NA,NA
2010,0.47,0.39,NA,"hloc",467726,-0.02,0.42,NA,NA,NA,NA,NA
2011,0.31,0.07,NA,"hloc",467726,0.55,0.15,NA,NA,NA,NA,NA
2012,0.41,-0.08,NA,"hloc",467726,0.52,0.39,NA,NA,NA,NA,NA
2013,0.42,0.47,NA,"hloc",467726,0.64,0.4,NA,NA,NA,NA,NA
2008,9.87,5.99,NA,"pfx_z",467726,0,-2.62,NA,NA,NA,NA,NA
2009,9.91,5.8,NA,"pfx_z",467726,0,-1.04,NA,NA,NA,NA,NA
2010,9.47,5.79,NA,"pfx_z",467726,5.81,0.37,NA,NA,NA,NA,NA
2011,9.8,5.41,NA,"pfx_z",467726,5.33,-0.54,NA,NA,NA,NA,NA
2012,10.06,3.66,NA,"pfx_z",467726,5.94,-0.48,NA,NA,NA,NA,NA
2013,10.07,4.55,NA,"pfx_z",467726,5.91,0.16,NA,NA,NA,NA,NA
2008,4.73,5.78,NA,"pfx_x",467726,0,-6.67,NA,NA,NA,NA,NA
2009,4.53,5.93,NA,"pfx_x",467726,0,-7.63,NA,NA,NA,NA,NA
2010,5.08,6.86,NA,"pfx_x",467726,6.87,-5.77,NA,NA,NA,NA,NA
2011,6.01,5.35,NA,"pfx_x",467726,9.58,-6.89,NA,NA,NA,NA,NA
2012,5.74,4.37,NA,"pfx_x",467726,9.19,-7.58,NA,NA,NA,NA,NA
2013,5.83,5.71,NA,"pfx_x",467726,9.58,-6.51,NA,NA,NA,NA,NA
2008,96.04,85.15,NA,"maxmph",467726,0,82.6,NA,NA,NA,NA,NA
2009,97.38,95.53,NA,"maxmph",467726,0,85.24,NA,NA,NA,NA,NA
2010,95.83,87.26,NA,"maxmph",467726,91,85.58,NA,NA,NA,NA,NA
2011,95.41,86.37,NA,"maxmph",467726,94.3,85.11,NA,NA,NA,NA,NA
2012,96.27,86.22,NA,"maxmph",467726,94.62,86.17,NA,NA,NA,NA,NA
2013,95.7,88.67,NA,"maxmph",467726,93.52,85.71,NA,NA,NA,NA,NA
2008,92.67,83.78,NA,"mph",467726,0,80.7,NA,NA,NA,NA,NA
2009,92.54,85.35,NA,"mph",467726,0,81.78,NA,NA,NA,NA,NA
2010,92.19,85.09,NA,"mph",467726,90.35,82.28,NA,NA,NA,NA,NA
2011,90.95,83.9,NA,"mph",467726,89.81,80.65,NA,NA,NA,NA,NA
2012,91.78,82.97,NA,"mph",467726,89.89,81.24,NA,NA,NA,NA,NA
2013,91.38,83.22,NA,"mph",467726,89.67,80.98,NA,NA,NA,NA,NA
2008,5.88,0,NA,"bway",501874,0,3.85,NA,NA,NA,NA,NA
2009,6.7,9.09,NA,"bway",501874,0,2.5,NA,NA,NA,NA,NA
2010,1.92,0,NA,"bway",501874,12.86,2.94,NA,NA,NA,NA,NA
2011,7.53,0,NA,"bway",501874,4.76,4.35,NA,NA,NA,NA,NA
2008,-0.27,0,NA,"vloc",501874,0,-0.91,NA,NA,NA,NA,NA
2009,0.01,-0.85,NA,"vloc",501874,0,-0.73,NA,NA,NA,NA,NA
2010,0.33,0.25,NA,"vloc",501874,0.16,-0.68,NA,NA,NA,NA,NA
2011,-0.11,0.15,NA,"vloc",501874,-0.05,-1.29,NA,NA,NA,NA,NA
2008,0.24,0,NA,"hloc",501874,0,0.02,NA,NA,NA,NA,NA
2009,0.36,0.66,NA,"hloc",501874,0,0.54,NA,NA,NA,NA,NA
2010,0.42,0.75,NA,"hloc",501874,0.34,0.3,NA,NA,NA,NA,NA
2011,0.05,1.33,NA,"hloc",501874,-0.04,0.49,NA,NA,NA,NA,NA
2008,9.64,0,NA,"pfx_z",501874,0,2.2,NA,NA,NA,NA,NA
2009,9.14,6.47,NA,"pfx_z",501874,0,-0.08,NA,NA,NA,NA,NA
2010,10.74,6.47,NA,"pfx_z",501874,8.05,0.36,NA,NA,NA,NA,NA
2011,9.59,7.68,NA,"pfx_z",501874,6.48,-0.37,NA,NA,NA,NA,NA
2008,-6.41,0,NA,"pfx_x",501874,0,-0.63,NA,NA,NA,NA,NA
2009,-6.6,-7.03,NA,"pfx_x",501874,0,-0.73,NA,NA,NA,NA,NA
2010,-5.53,-8.85,NA,"pfx_x",501874,-8.71,-0.55,NA,NA,NA,NA,NA
2011,-5.86,-5.76,NA,"pfx_x",501874,-9.6,0.02,NA,NA,NA,NA,NA
2008,97.13,0,NA,"maxmph",501874,0,89.17,NA,NA,NA,NA,NA
2009,98.71,89.68,NA,"maxmph",501874,0,87.99,NA,NA,NA,NA,NA
2010,96.35,87.62,NA,"maxmph",501874,98.03,86.17,NA,NA,NA,NA,NA
2011,94.94,81.34,NA,"maxmph",501874,93.99,83.74,NA,NA,NA,NA,NA
2008,95.14,0,NA,"mph",501874,0,85.84,NA,NA,NA,NA,NA
2009,95.95,88.04,NA,"mph",501874,0,85.2,NA,NA,NA,NA,NA
2010,94.61,86.26,NA,"mph",501874,94.97,83.58,NA,NA,NA,NA,NA
2011,92.71,80.81,NA,"mph",501874,92.35,80.59,NA,NA,NA,NA,NA
2008,5.76,2.91,NA,"bway",434159,0,0,3.75,NA,NA,NA,NA
2009,4.16,1.1,NA,"bway",434159,0,0,3.33,NA,NA,NA,NA
2010,6.82,4.17,NA,"bway",434159,0,0,2.53,NA,NA,NA,NA
2008,0.26,-0.41,NA,"vloc",434159,0.15,0,-0.48,NA,NA,NA,NA
2009,0.34,-0.29,NA,"vloc",434159,0,-1.01,-0.2,NA,NA,NA,NA
2010,0.03,-0.04,NA,"vloc",434159,0,0,-0.21,NA,NA,NA,NA
2008,0.23,0.37,NA,"hloc",434159,-0.77,0,0.5,NA,NA,NA,NA
2009,0.37,0.54,NA,"hloc",434159,0,1.21,0.33,NA,NA,NA,NA
2010,0.24,0.7,NA,"hloc",434159,0,0,0.53,NA,NA,NA,NA
2008,10.02,4.66,NA,"pfx_z",434159,0.52,0,3.98,NA,NA,NA,NA
2009,10.7,5.31,NA,"pfx_z",434159,0,0.41,5.19,NA,NA,NA,NA
2010,10.47,4.59,NA,"pfx_z",434159,0,0,6.47,NA,NA,NA,NA
2008,8.01,8.41,NA,"pfx_x",434159,9.07,0,3.13,NA,NA,NA,NA
2009,7.47,8.98,NA,"pfx_x",434159,0,-1.68,1.24,NA,NA,NA,NA
2010,7.4,9.4,NA,"pfx_x",434159,0,0,1.93,NA,NA,NA,NA
2008,94.13,84.31,NA,"maxmph",434159,87.67,0,89.93,NA,NA,NA,NA
2009,94.93,82.76,NA,"maxmph",434159,0,81.06,93.64,NA,NA,NA,NA
2010,94.6,82.79,NA,"maxmph",434159,0,0,91.22,NA,NA,NA,NA
2008,91.35,79.17,NA,"mph",434159,87.67,0,85.49,NA,NA,NA,NA
2009,91.65,80.12,NA,"mph",434159,0,79.74,86.51,NA,NA,NA,NA
2010,91.77,80.43,NA,"mph",434159,0,0,87.31,NA,NA,NA,NA
2012,0,0,0,"bway",543542,NA,NA,NA,NA,NA,NA,NA
2013,3.95,0,3.03,"bway",543542,NA,NA,NA,NA,NA,NA,NA
2014,25,0,0,"bway",543542,NA,NA,NA,NA,NA,NA,NA
2015,4.08,0,0,"bway",543542,NA,NA,NA,NA,NA,NA,NA
2012,0.57,1.02,-1.22,"vloc",543542,NA,NA,NA,NA,NA,NA,NA
2013,-0.22,-0.98,-1.02,"vloc",543542,NA,NA,NA,NA,NA,NA,NA
2014,-0.29,0,0,"vloc",543542,NA,NA,NA,NA,NA,NA,NA
2015,-0.26,0,-0.76,"vloc",543542,NA,NA,NA,NA,NA,NA,NA
2012,0.65,2.33,-1.06,"hloc",543542,NA,NA,NA,NA,NA,NA,NA
2013,0.18,0.2,0.1,"hloc",543542,NA,NA,NA,NA,NA,NA,NA
2014,-0.28,0,0,"hloc",543542,NA,NA,NA,NA,NA,NA,NA
2015,0.56,0,0.58,"hloc",543542,NA,NA,NA,NA,NA,NA,NA
2012,7.31,2.37,-2.86,"pfx_z",543542,NA,NA,NA,NA,NA,NA,NA
2013,7.88,4.97,-3.88,"pfx_z",543542,NA,NA,NA,NA,NA,NA,NA
2014,7.24,0,0,"pfx_z",543542,NA,NA,NA,NA,NA,NA,NA
2015,8.09,0,-5.1,"pfx_z",543542,NA,NA,NA,NA,NA,NA,NA
2012,-8.61,-8.56,0.32,"pfx_x",543542,NA,NA,NA,NA,NA,NA,NA
2013,-10.36,-9.77,2.73,"pfx_x",543542,NA,NA,NA,NA,NA,NA,NA
2014,-6.17,0,0,"pfx_x",543542,NA,NA,NA,NA,NA,NA,NA
2015,-8.08,0,2.96,"pfx_x",543542,NA,NA,NA,NA,NA,NA,NA
2012,99.65,89.31,87.67,"maxmph",543542,NA,NA,NA,NA,NA,NA,NA
2013,98.88,88.42,86.97,"maxmph",543542,NA,NA,NA,NA,NA,NA,NA
2014,98.65,0,0,"maxmph",543542,NA,NA,NA,NA,NA,NA,NA
2015,99.09,0,87.24,"maxmph",543542,NA,NA,NA,NA,NA,NA,NA
2012,99.1,89.31,87.67,"mph",543542,NA,NA,NA,NA,NA,NA,NA
2013,96.72,87.15,85.11,"mph",543542,NA,NA,NA,NA,NA,NA,NA
2014,97.89,0,0,"mph",543542,NA,NA,NA,NA,NA,NA,NA
2015,96.61,0,86,"mph",543542,NA,NA,NA,NA,NA,NA,NA
2014,NA,0,NA,"bway",542235,0,0,NA,NA,NA,NA,NA
2014,NA,-0.43,NA,"vloc",542235,-1.12,-0.74,NA,NA,NA,NA,NA
2014,NA,0.4,NA,"hloc",542235,0.55,-0.09,NA,NA,NA,NA,NA
2014,NA,5.72,NA,"pfx_z",542235,5.3,2.08,NA,NA,NA,NA,NA
